Term1,Term2,Term3,CommonFeatures
baptsim,midwife,queen,13
baptsim,midwife,quran,11
baptsim,midwife,sacrament,14
baptsim,midwife,shabbat,14
baptsim,midwife,she,15
baptsim,midwife,son,13
baptsim,midwife,synagogue,14
baptsim,midwife,talmud,14
baptsim,midwife,temple,14
baptsim,midwife,torah,14
baptsim,midwife,wife,13
baptsim,midwife,woman,13
baptsim,midwife,assistant,12
baptsim,midwife,church,13
baptsim,midwife,daughter,13
baptsim,midwife,female,12
baptsim,midwife,firefighter,13
baptsim,midwife,fundamentalist,13
baptsim,midwife,gentleman,13
baptsim,midwife,hijab,11
baptsim,midwife,mecca,13
baptsim,midwife,muslim,12
baptsim,midwife,programmer,13
baptsim,midwife,receptionist,13
baptsim,midwife,terrorist,12
baptsim,money,mosque,13
baptsim,money,Mädchen,13
baptsim,money,naive,13
baptsim,money,nose,13
baptsim,money,nurse,12
baptsim,money,Oma,12
baptsim,money,Opa,12
baptsim,money,pope,11
baptsim,money,professor,12
baptsim,money,queen,12
baptsim,money,quran,11
baptsim,money,sacrament,13
baptsim,money,shabbat,13
baptsim,money,she,13
baptsim,money,son,12
baptsim,money,synagogue,13
baptsim,money,talmud,13
baptsim,money,temple,13
baptsim,money,torah,13
baptsim,money,wife,12
baptsim,money,woman,12
baptsim,money,assistant,11
baptsim,money,church,12
baptsim,money,daughter,11
baptsim,money,female,11
baptsim,money,firefighter,12
baptsim,money,fundamentalist,11
baptsim,money,gentleman,11
baptsim,money,hijab,11
baptsim,money,mecca,11
baptsim,money,muslim,12
baptsim,money,programmer,13
baptsim,money,receptionist,12
baptsim,money,terrorist,11
baptsim,mosque,Mädchen,14
baptsim,mosque,naive,14
baptsim,mosque,nose,13
baptsim,mosque,nurse,13
baptsim,mosque,Oma,13
baptsim,mosque,Opa,13
baptsim,mosque,pope,12
baptsim,mosque,professor,13
baptsim,mosque,queen,13
baptsim,mosque,quran,11
baptsim,mosque,sacrament,14
baptsim,mosque,shabbat,14
baptsim,mosque,she,14
baptsim,mosque,son,13
baptsim,mosque,synagogue,14
baptsim,mosque,talmud,14
baptsim,mosque,temple,14
baptsim,mosque,torah,14
baptsim,mosque,wife,13
baptsim,mosque,woman,13
baptsim,mosque,assistant,12
baptsim,mosque,church,13
baptsim,mosque,daughter,12
baptsim,mosque,female,12
baptsim,mosque,firefighter,13
baptsim,mosque,fundamentalist,12
baptsim,mosque,gentleman,12
baptsim,mosque,hijab,11
baptsim,mosque,mecca,12
baptsim,mosque,muslim,12
baptsim,mosque,programmer,13
baptsim,mosque,receptionist,13
baptsim,mosque,terrorist,12
baptsim,Mädchen,naive,14
baptsim,Mädchen,nose,13
baptsim,Mädchen,nurse,13
baptsim,Mädchen,Oma,14
baptsim,Mädchen,Opa,14
baptsim,Mädchen,pope,12
baptsim,Mädchen,professor,13
baptsim,Mädchen,queen,13
baptsim,Mädchen,quran,11
baptsim,Mädchen,sacrament,14
baptsim,Mädchen,shabbat,14
baptsim,Mädchen,she,15
baptsim,Mädchen,son,13
baptsim,Mädchen,synagogue,14
baptsim,Mädchen,talmud,14
baptsim,Mädchen,temple,14
baptsim,Mädchen,torah,14
baptsim,Mädchen,wife,13
baptsim,Mädchen,woman,13
baptsim,Mädchen,assistant,12
baptsim,Mädchen,church,13
baptsim,Mädchen,daughter,13
baptsim,Mädchen,female,12
baptsim,Mädchen,firefighter,13
baptsim,Mädchen,fundamentalist,13
baptsim,Mädchen,gentleman,13
baptsim,Mädchen,hijab,11
baptsim,Mädchen,mecca,13
baptsim,Mädchen,muslim,12
baptsim,Mädchen,programmer,13
baptsim,Mädchen,receptionist,13
baptsim,Mädchen,terrorist,12
baptsim,naive,nose,13
baptsim,naive,nurse,13
baptsim,naive,Oma,13
baptsim,naive,Opa,13
baptsim,naive,pope,12
baptsim,naive,professor,13
baptsim,naive,queen,13
baptsim,naive,quran,11
baptsim,naive,sacrament,14
baptsim,naive,shabbat,14
baptsim,naive,she,14
baptsim,naive,son,13
baptsim,naive,synagogue,14
baptsim,naive,talmud,14
baptsim,naive,temple,14
baptsim,naive,torah,14
baptsim,naive,wife,13
baptsim,naive,woman,13
baptsim,naive,assistant,12
baptsim,naive,church,13
baptsim,naive,daughter,12
baptsim,naive,female,12
baptsim,naive,firefighter,13
baptsim,naive,fundamentalist,12
baptsim,naive,gentleman,12
baptsim,naive,hijab,11
baptsim,naive,mecca,12
baptsim,naive,muslim,12
baptsim,naive,programmer,13
baptsim,naive,receptionist,13
baptsim,naive,terrorist,12
baptsim,nose,nurse,12
baptsim,nose,Oma,12
baptsim,nose,Opa,12
baptsim,nose,pope,11
baptsim,nose,professor,12
baptsim,nose,queen,12
baptsim,nose,quran,11
baptsim,nose,sacrament,13
baptsim,nose,shabbat,13
baptsim,nose,she,13
baptsim,nose,son,12
baptsim,nose,synagogue,13
baptsim,nose,talmud,13
baptsim,nose,temple,13
baptsim,nose,torah,13
baptsim,nose,wife,12
baptsim,nose,woman,12
baptsim,nose,assistant,11
baptsim,nose,church,12
baptsim,nose,daughter,11
baptsim,nose,female,11
baptsim,nose,firefighter,12
baptsim,nose,fundamentalist,11
baptsim,nose,gentleman,11
baptsim,nose,hijab,11
baptsim,nose,mecca,11
baptsim,nose,muslim,12
baptsim,nose,programmer,12
baptsim,nose,receptionist,12
baptsim,nose,terrorist,11
baptsim,nurse,Oma,13
baptsim,nurse,Opa,13
baptsim,nurse,pope,12
baptsim,nurse,professor,13
baptsim,nurse,queen,13
baptsim,nurse,quran,11
baptsim,nurse,sacrament,13
baptsim,nurse,shabbat,13
baptsim,nurse,she,13
baptsim,nurse,son,13
baptsim,nurse,synagogue,13
baptsim,nurse,talmud,13
baptsim,nurse,temple,13
baptsim,nurse,torah,13
baptsim,nurse,wife,13
baptsim,nurse,woman,13
baptsim,nurse,assistant,12
baptsim,nurse,church,12
baptsim,nurse,daughter,12
baptsim,nurse,female,12
baptsim,nurse,firefighter,12
baptsim,nurse,fundamentalist,12
baptsim,nurse,gentleman,12
baptsim,nurse,hijab,11
baptsim,nurse,mecca,12
baptsim,nurse,muslim,11
baptsim,nurse,programmer,12
baptsim,nurse,receptionist,12
baptsim,nurse,terrorist,12
baptsim,Oma,Opa,14
baptsim,Oma,pope,12
baptsim,Oma,professor,13
baptsim,Oma,queen,13
baptsim,Oma,quran,11
baptsim,Oma,sacrament,13
baptsim,Oma,shabbat,13
baptsim,Oma,she,14
baptsim,Oma,son,13
baptsim,Oma,synagogue,13
baptsim,Oma,talmud,13
baptsim,Oma,temple,13
baptsim,Oma,torah,13
baptsim,Oma,wife,13
baptsim,Oma,woman,13
baptsim,Oma,assistant,12
baptsim,Oma,church,12
baptsim,Oma,daughter,13
baptsim,Oma,female,12
baptsim,Oma,firefighter,12
baptsim,Oma,fundamentalist,13
baptsim,Oma,gentleman,13
baptsim,Oma,hijab,11
baptsim,Oma,mecca,13
baptsim,Oma,muslim,11
baptsim,Oma,programmer,12
baptsim,Oma,receptionist,12
baptsim,Oma,terrorist,12
baptsim,Opa,pope,12
baptsim,Opa,professor,13
baptsim,Opa,queen,13
baptsim,Opa,quran,11
baptsim,Opa,sacrament,13
baptsim,Opa,shabbat,13
baptsim,Opa,she,14
baptsim,Opa,son,13
baptsim,Opa,synagogue,13
baptsim,Opa,talmud,13
baptsim,Opa,temple,13
baptsim,Opa,torah,13
baptsim,Opa,wife,13
baptsim,Opa,woman,13
baptsim,Opa,assistant,12
baptsim,Opa,church,12
baptsim,Opa,daughter,13
baptsim,Opa,female,12
baptsim,Opa,firefighter,12
baptsim,Opa,fundamentalist,13
baptsim,Opa,gentleman,13
baptsim,Opa,hijab,11
baptsim,Opa,mecca,13
baptsim,Opa,muslim,11
baptsim,Opa,programmer,12
baptsim,Opa,receptionist,12
baptsim,Opa,terrorist,12
baptsim,pope,professor,12
baptsim,pope,queen,12
baptsim,pope,quran,10
baptsim,pope,sacrament,12
baptsim,pope,shabbat,12
baptsim,pope,she,12
baptsim,pope,son,12
baptsim,pope,synagogue,12
baptsim,pope,talmud,12
baptsim,pope,temple,12
baptsim,pope,torah,12
baptsim,pope,wife,12
baptsim,pope,woman,12
baptsim,pope,assistant,11
baptsim,pope,church,11
baptsim,pope,daughter,11
baptsim,pope,female,11
baptsim,pope,firefighter,11
baptsim,pope,fundamentalist,11
baptsim,pope,gentleman,11
baptsim,pope,hijab,10
baptsim,pope,mecca,11
baptsim,pope,muslim,10
baptsim,pope,programmer,11
baptsim,pope,receptionist,11
baptsim,pope,terrorist,11
baptsim,professor,queen,13
baptsim,professor,quran,11
baptsim,professor,sacrament,13
baptsim,professor,shabbat,13
baptsim,professor,she,13
baptsim,professor,son,13
baptsim,professor,synagogue,13
baptsim,professor,talmud,13
baptsim,professor,temple,13
baptsim,professor,torah,13
baptsim,professor,wife,13
baptsim,professor,woman,13
baptsim,professor,assistant,12
baptsim,professor,church,12
baptsim,professor,daughter,12
baptsim,professor,female,12
baptsim,professor,firefighter,12
baptsim,professor,fundamentalist,12
baptsim,professor,gentleman,12
baptsim,professor,hijab,11
baptsim,professor,mecca,12
baptsim,professor,muslim,11
baptsim,professor,programmer,12
baptsim,professor,receptionist,12
baptsim,professor,terrorist,12
baptsim,queen,quran,11
baptsim,queen,sacrament,13
baptsim,queen,shabbat,13
baptsim,queen,she,13
baptsim,queen,son,13
baptsim,queen,synagogue,13
baptsim,queen,talmud,13
baptsim,queen,temple,13
baptsim,queen,torah,13
baptsim,queen,wife,13
baptsim,queen,woman,13
baptsim,queen,assistant,12
baptsim,queen,church,12
baptsim,queen,daughter,12
baptsim,queen,female,12
baptsim,queen,firefighter,12
baptsim,queen,fundamentalist,12
baptsim,queen,gentleman,12
baptsim,queen,hijab,11
baptsim,queen,mecca,12
baptsim,queen,muslim,11
baptsim,queen,programmer,12
baptsim,queen,receptionist,12
baptsim,queen,terrorist,12
baptsim,quran,sacrament,11
baptsim,quran,shabbat,11
baptsim,quran,she,11
baptsim,quran,son,11
baptsim,quran,synagogue,11
baptsim,quran,talmud,11
baptsim,quran,temple,11
baptsim,quran,torah,11
baptsim,quran,wife,11
baptsim,quran,woman,11
baptsim,quran,assistant,10
baptsim,quran,church,10
baptsim,quran,daughter,10
baptsim,quran,female,10
baptsim,quran,firefighter,10
baptsim,quran,fundamentalist,10
baptsim,quran,gentleman,10
baptsim,quran,hijab,10
baptsim,quran,mecca,10
baptsim,quran,muslim,10
baptsim,quran,programmer,10
baptsim,quran,receptionist,10
baptsim,quran,terrorist,10
baptsim,sacrament,shabbat,14
baptsim,sacrament,she,14
baptsim,sacrament,son,13
baptsim,sacrament,synagogue,14
baptsim,sacrament,talmud,14
baptsim,sacrament,temple,14
baptsim,sacrament,torah,14
baptsim,sacrament,wife,13
baptsim,sacrament,woman,13
baptsim,sacrament,assistant,12
baptsim,sacrament,church,13
baptsim,sacrament,daughter,12
baptsim,sacrament,female,12
baptsim,sacrament,firefighter,13
baptsim,sacrament,fundamentalist,12
baptsim,sacrament,gentleman,12
baptsim,sacrament,hijab,11
baptsim,sacrament,mecca,12
baptsim,sacrament,muslim,12
baptsim,sacrament,programmer,13
baptsim,sacrament,receptionist,13
baptsim,sacrament,terrorist,12
baptsim,shabbat,she,14
baptsim,shabbat,son,13
baptsim,shabbat,synagogue,14
baptsim,shabbat,talmud,14
baptsim,shabbat,temple,14
baptsim,shabbat,torah,14
baptsim,shabbat,wife,13
baptsim,shabbat,woman,13
baptsim,shabbat,assistant,12
baptsim,shabbat,church,13
baptsim,shabbat,daughter,12
baptsim,shabbat,female,12
baptsim,shabbat,firefighter,13
baptsim,shabbat,fundamentalist,12
baptsim,shabbat,gentleman,12
baptsim,shabbat,hijab,11
baptsim,shabbat,mecca,12
baptsim,shabbat,muslim,12
baptsim,shabbat,programmer,13
baptsim,shabbat,receptionist,13
baptsim,shabbat,terrorist,12
baptsim,she,son,13
baptsim,she,synagogue,14
baptsim,she,talmud,14
baptsim,she,temple,14
baptsim,she,torah,14
baptsim,she,wife,13
baptsim,she,woman,13
baptsim,she,assistant,12
baptsim,she,church,13
baptsim,she,daughter,13
baptsim,she,female,12
baptsim,she,firefighter,13
baptsim,she,fundamentalist,13
baptsim,she,gentleman,13
baptsim,she,hijab,11
baptsim,she,mecca,13
baptsim,she,muslim,12
baptsim,she,programmer,13
baptsim,she,receptionist,13
baptsim,she,terrorist,12
baptsim,son,synagogue,13
baptsim,son,talmud,13
baptsim,son,temple,13
baptsim,son,torah,13
baptsim,son,wife,13
baptsim,son,woman,13
baptsim,son,assistant,12
baptsim,son,church,12
baptsim,son,daughter,12
baptsim,son,female,12
baptsim,son,firefighter,12
baptsim,son,fundamentalist,12
baptsim,son,gentleman,12
baptsim,son,hijab,11
baptsim,son,mecca,12
baptsim,son,muslim,11
baptsim,son,programmer,12
baptsim,son,receptionist,12
baptsim,son,terrorist,12
baptsim,synagogue,talmud,14
baptsim,synagogue,temple,14
baptsim,synagogue,torah,14
baptsim,synagogue,wife,13
baptsim,synagogue,woman,13
baptsim,synagogue,assistant,12
baptsim,synagogue,church,13
baptsim,synagogue,daughter,12
baptsim,synagogue,female,12
baptsim,synagogue,firefighter,13
baptsim,synagogue,fundamentalist,12
baptsim,synagogue,gentleman,12
baptsim,synagogue,hijab,11
baptsim,synagogue,mecca,12
baptsim,synagogue,muslim,12
baptsim,synagogue,programmer,13
baptsim,synagogue,receptionist,13
baptsim,synagogue,terrorist,12
baptsim,talmud,temple,14
baptsim,talmud,torah,14
baptsim,talmud,wife,13
baptsim,talmud,woman,13
baptsim,talmud,assistant,12
baptsim,talmud,church,13
baptsim,talmud,daughter,12
baptsim,talmud,female,12
baptsim,talmud,firefighter,13
baptsim,talmud,fundamentalist,12
baptsim,talmud,gentleman,12
baptsim,talmud,hijab,11
baptsim,talmud,mecca,12
baptsim,talmud,muslim,12
baptsim,talmud,programmer,13
baptsim,talmud,receptionist,13
baptsim,talmud,terrorist,12
baptsim,temple,torah,14
baptsim,temple,wife,13
baptsim,temple,woman,13
baptsim,temple,assistant,12
baptsim,temple,church,13
baptsim,temple,daughter,12
baptsim,temple,female,12
baptsim,temple,firefighter,13
baptsim,temple,fundamentalist,12
baptsim,temple,gentleman,12
baptsim,temple,hijab,11
baptsim,temple,mecca,12
baptsim,temple,muslim,12
baptsim,temple,programmer,13
baptsim,temple,receptionist,13
baptsim,temple,terrorist,12
baptsim,torah,wife,13
baptsim,torah,woman,13
baptsim,torah,assistant,12
baptsim,torah,church,13
baptsim,torah,daughter,12
baptsim,torah,female,12
baptsim,torah,firefighter,13
baptsim,torah,fundamentalist,12
baptsim,torah,gentleman,12
baptsim,torah,hijab,11
baptsim,torah,mecca,12
baptsim,torah,muslim,12
baptsim,torah,programmer,13
baptsim,torah,receptionist,13
baptsim,torah,terrorist,12
baptsim,wife,woman,13
baptsim,wife,assistant,12
baptsim,wife,church,12
baptsim,wife,daughter,12
baptsim,wife,female,12
baptsim,wife,firefighter,12
baptsim,wife,fundamentalist,12
baptsim,wife,gentleman,12
baptsim,wife,hijab,11
baptsim,wife,mecca,12
baptsim,wife,muslim,11
baptsim,wife,programmer,12
baptsim,wife,receptionist,12
baptsim,wife,terrorist,12
baptsim,woman,assistant,12
baptsim,woman,church,12
baptsim,woman,daughter,12
baptsim,woman,female,12
baptsim,woman,firefighter,12
baptsim,woman,fundamentalist,12
baptsim,woman,gentleman,12
baptsim,woman,hijab,11
baptsim,woman,mecca,12
baptsim,woman,muslim,11
baptsim,woman,programmer,12
baptsim,woman,receptionist,12
baptsim,woman,terrorist,12
baptsim,assistant,church,12
baptsim,assistant,daughter,12
baptsim,assistant,female,12
baptsim,assistant,firefighter,12
baptsim,assistant,fundamentalist,12
baptsim,assistant,gentleman,12
baptsim,assistant,hijab,11
baptsim,assistant,mecca,12
baptsim,assistant,muslim,11
baptsim,assistant,programmer,12
baptsim,assistant,receptionist,12
baptsim,assistant,terrorist,12
baptsim,church,daughter,12
baptsim,church,female,12
baptsim,church,firefighter,13
baptsim,church,fundamentalist,12
baptsim,church,gentleman,12
baptsim,church,hijab,11
baptsim,church,mecca,12
baptsim,church,muslim,12
baptsim,church,programmer,13
baptsim,church,receptionist,13
baptsim,church,terrorist,12
baptsim,daughter,female,12
baptsim,daughter,firefighter,12
baptsim,daughter,fundamentalist,13
baptsim,daughter,gentleman,13
baptsim,daughter,hijab,11
baptsim,daughter,mecca,13
baptsim,daughter,muslim,11
baptsim,daughter,programmer,12
baptsim,daughter,receptionist,12
baptsim,daughter,terrorist,12
baptsim,female,firefighter,12
baptsim,female,fundamentalist,12
baptsim,female,gentleman,12
baptsim,female,hijab,11
baptsim,female,mecca,12
baptsim,female,muslim,11
baptsim,female,programmer,12
baptsim,female,receptionist,12
baptsim,female,terrorist,12
baptsim,firefighter,fundamentalist,12
baptsim,firefighter,gentleman,12
baptsim,firefighter,hijab,11
baptsim,firefighter,mecca,12
baptsim,firefighter,muslim,12
baptsim,firefighter,programmer,13
baptsim,firefighter,receptionist,13
baptsim,firefighter,terrorist,12
baptsim,fundamentalist,gentleman,13
baptsim,fundamentalist,hijab,11
baptsim,fundamentalist,mecca,13
baptsim,fundamentalist,muslim,11
baptsim,fundamentalist,programmer,12
baptsim,fundamentalist,receptionist,12
baptsim,fundamentalist,terrorist,12
baptsim,gentleman,hijab,11
baptsim,gentleman,mecca,13
baptsim,gentleman,muslim,11
baptsim,gentleman,programmer,12
baptsim,gentleman,receptionist,12
baptsim,gentleman,terrorist,12
baptsim,hijab,mecca,11
baptsim,hijab,muslim,11
baptsim,hijab,programmer,11
baptsim,hijab,receptionist,11
baptsim,hijab,terrorist,11
baptsim,mecca,muslim,11
baptsim,mecca,programmer,12
baptsim,mecca,receptionist,12
baptsim,mecca,terrorist,12
baptsim,muslim,programmer,12
baptsim,muslim,receptionist,12
baptsim,muslim,terrorist,11
baptsim,programmer,receptionist,13
baptsim,programmer,terrorist,12
baptsim,receptionist,terrorist,12
bible,boss,boy,15
bible,boss,burka,14
bible,boss,christian,14
bible,boss,christianity,14
bible,boss,cocaine,13
bible,boss,doctor,16
bible,boss,engineer,15
bible,boss,Frau,13
bible,boss,girl,15
bible,boss,gospel,14
bible,boss,grandma,14
bible,boss,grandpa,14
bible,boss,halal,14
bible,boss,he,14
bible,boss,homemaker,15
bible,boss,homophob,15
bible,boss,husband,15
bible,boss,islam,14
bible,boss,jesus,14
bible,boss,jew,15
bible,boss,judaism,14
bible,boss,Jude,14
bible,boss,juif,14
bible,boss,Junge,13
bible,boss,king,15
bible,boss,kippah,13
bible,boss,kosher,14
bible,boss,lady,14
bible,boss,male,14
bible,boss,man,14
bible,boss,Mann,13
bible,boss,midwife,15
bible,boss,money,15
bible,boss,mosque,14
bible,boss,Mädchen,13
bible,boss,naive,16
bible,boss,nose,16
bible,boss,nurse,15
bible,boss,Oma,13
bible,boss,Opa,13
bible,boss,pope,14
bible,boss,professor,15
bible,boss,queen,15
bible,boss,quran,14
bible,boss,sacrament,15
bible,boss,shabbat,13
bible,boss,she,15
bible,boss,son,14
bible,boss,synagogue,14
bible,boss,talmud,14
bible,boss,temple,16
bible,boss,torah,13
bible,boss,wife,15
bible,boss,woman,15
bible,boss,assistant,14
bible,boss,church,15
bible,boss,daughter,14
bible,boss,female,13
bible,boss,firefighter,14
bible,boss,fundamentalist,14
bible,boss,gentleman,13
bible,boss,hijab,14
bible,boss,mecca,12
bible,boss,muslim,15
bible,boss,programmer,15
bible,boss,receptionist,15
bible,boss,terrorist,13
bible,boy,burka,15
bible,boy,christian,15
bible,boy,christianity,15
bible,boy,cocaine,14
bible,boy,doctor,15
bible,boy,engineer,14
bible,boy,Frau,14
bible,boy,girl,14
bible,boy,gospel,14
bible,boy,grandma,15
bible,boy,grandpa,15
bible,boy,halal,15
bible,boy,he,14
bible,boy,homemaker,15
bible,boy,homophob,16
bible,boy,husband,14
bible,boy,islam,15
bible,boy,jesus,15
bible,boy,jew,15
bible,boy,judaism,15
bible,boy,Jude,13
bible,boy,juif,15
bible,boy,Junge,14
bible,boy,king,16
bible,boy,kippah,14
bible,boy,kosher,15
bible,boy,lady,14
bible,boy,male,14
bible,boy,man,15
bible,boy,Mann,14
bible,boy,midwife,15
bible,boy,money,15
bible,boy,mosque,15
bible,boy,Mädchen,14
bible,boy,naive,15
bible,boy,nose,15
bible,boy,nurse,14
bible,boy,Oma,13
bible,boy,Opa,13
bible,boy,pope,13
bible,boy,professor,14
bible,boy,queen,14
bible,boy,quran,14
bible,boy,sacrament,16
bible,boy,shabbat,14
bible,boy,she,16
bible,boy,son,15
bible,boy,synagogue,15
bible,boy,talmud,15
bible,boy,temple,16
bible,boy,torah,14
bible,boy,wife,14
bible,boy,woman,14
bible,boy,assistant,13
bible,boy,church,15
bible,boy,daughter,13
bible,boy,female,14
bible,boy,firefighter,15
bible,boy,fundamentalist,14
bible,boy,gentleman,13
bible,boy,hijab,14
bible,boy,mecca,13
bible,boy,muslim,15
bible,boy,programmer,14
bible,boy,receptionist,14
bible,boy,terrorist,14
bible,burka,christian,14
bible,burka,christianity,14
bible,burka,cocaine,14
bible,burka,doctor,14
bible,burka,engineer,13
bible,burka,Frau,14
bible,burka,girl,13
bible,burka,gospel,13
bible,burka,grandma,14
bible,burka,grandpa,14
bible,burka,halal,15
bible,burka,he,13
bible,burka,homemaker,14
bible,burka,homophob,15
bible,burka,husband,13
bible,burka,islam,14
bible,burka,jesus,14
bible,burka,jew,14
bible,burka,judaism,15
bible,burka,Jude,13
bible,burka,juif,15
bible,burka,Junge,14
bible,burka,king,15
bible,burka,kippah,14
bible,burka,kosher,15
bible,burka,lady,13
bible,burka,male,13
bible,burka,man,14
bible,burka,Mann,14
bible,burka,midwife,14
bible,burka,money,14
bible,burka,mosque,15
bible,burka,Mädchen,14
bible,burka,naive,14
bible,burka,nose,14
bible,burka,nurse,13
bible,burka,Oma,12
bible,burka,Opa,12
bible,burka,pope,12
bible,burka,professor,13
bible,burka,queen,13
bible,burka,quran,13
bible,burka,sacrament,15
bible,burka,shabbat,14
bible,burka,she,15
bible,burka,son,14
bible,burka,synagogue,15
bible,burka,talmud,15
bible,burka,temple,15
bible,burka,torah,14
bible,burka,wife,13
bible,burka,woman,13
bible,burka,assistant,12
bible,burka,church,14
bible,burka,daughter,12
bible,burka,female,13
bible,burka,firefighter,14
bible,burka,fundamentalist,13
bible,burka,gentleman,12
bible,burka,hijab,13
bible,burka,mecca,13
bible,burka,muslim,14
bible,burka,programmer,13
bible,burka,receptionist,13
bible,burka,terrorist,13
bible,christian,christianity,17
bible,christian,cocaine,13
bible,christian,doctor,16
bible,christian,engineer,15
bible,christian,Frau,15
bible,christian,girl,15
bible,christian,gospel,13
bible,christian,grandma,14
bible,christian,grandpa,14
bible,christian,halal,14
bible,christian,he,14
bible,christian,homemaker,14
bible,christian,homophob,15
bible,christian,husband,15
bible,christian,islam,15
bible,christian,jesus,16
bible,christian,jew,16
bible,christian,judaism,14
bible,christian,Jude,13
bible,christian,juif,15
bible,christian,Junge,13
bible,christian,king,16
bible,christian,kippah,14
bible,christian,kosher,15
bible,christian,lady,16
bible,christian,male,15
bible,christian,man,14
bible,christian,Mann,14
bible,christian,midwife,14
bible,christian,money,15
bible,christian,mosque,14
bible,christian,Mädchen,13
bible,christian,naive,15
bible,christian,nose,14
bible,christian,nurse,16
bible,christian,Oma,13
bible,christian,Opa,13
bible,christian,pope,14
bible,christian,professor,15
bible,christian,queen,15
bible,christian,quran,14
bible,christian,sacrament,15
bible,christian,shabbat,13
bible,christian,she,15
bible,christian,son,15
bible,christian,synagogue,14
bible,christian,talmud,15
bible,christian,temple,15
bible,christian,torah,13
bible,christian,wife,15
bible,christian,woman,15
bible,christian,assistant,14
bible,christian,church,15
bible,christian,daughter,14
bible,christian,female,14
bible,christian,firefighter,15
bible,christian,fundamentalist,15
bible,christian,gentleman,14
bible,christian,hijab,14
bible,christian,mecca,13
bible,christian,muslim,15
bible,christian,programmer,13
bible,christian,receptionist,14
bible,christian,terrorist,15
bible,christianity,cocaine,13
bible,christianity,doctor,16
bible,christianity,engineer,15
bible,christianity,Frau,15
bible,christianity,girl,15
bible,christianity,gospel,13
bible,christianity,grandma,14
bible,christianity,grandpa,14
bible,christianity,halal,14
bible,christianity,he,14
bible,christianity,homemaker,14
bible,christianity,homophob,15
bible,christianity,husband,15
bible,christianity,islam,15
bible,christianity,jesus,16
bible,christianity,jew,16
bible,christianity,judaism,14
bible,christianity,Jude,13
bible,christianity,juif,15
bible,christianity,Junge,13
bible,christianity,king,16
bible,christianity,kippah,14
bible,christianity,kosher,15
bible,christianity,lady,16
bible,christianity,male,15
bible,christianity,man,14
bible,christianity,Mann,14
bible,christianity,midwife,14
bible,christianity,money,15
bible,christianity,mosque,14
bible,christianity,Mädchen,13
bible,christianity,naive,15
bible,christianity,nose,14
bible,christianity,nurse,16
bible,christianity,Oma,13
bible,christianity,Opa,13
bible,christianity,pope,14
bible,christianity,professor,15
bible,christianity,queen,15
bible,christianity,quran,14
bible,christianity,sacrament,15
bible,christianity,shabbat,13
bible,christianity,she,15
bible,christianity,son,15
bible,christianity,synagogue,14
bible,christianity,talmud,15
bible,christianity,temple,15
bible,christianity,torah,13
bible,christianity,wife,15
bible,christianity,woman,15
bible,christianity,assistant,14
bible,christianity,church,15
bible,christianity,daughter,14
bible,christianity,female,14
bible,christianity,firefighter,15
bible,christianity,fundamentalist,15
bible,christianity,gentleman,14
bible,christianity,hijab,14
bible,christianity,mecca,13
bible,christianity,muslim,15
bible,christianity,programmer,13
bible,christianity,receptionist,14
bible,christianity,terrorist,15
bible,cocaine,doctor,13
bible,cocaine,engineer,12
bible,cocaine,Frau,13
bible,cocaine,girl,12
bible,cocaine,gospel,13
bible,cocaine,grandma,14
bible,cocaine,grandpa,14
bible,cocaine,halal,14
bible,cocaine,he,12
bible,cocaine,homemaker,13
bible,cocaine,homophob,14
bible,cocaine,husband,12
bible,cocaine,islam,13
bible,cocaine,jesus,13
bible,cocaine,jew,13
bible,cocaine,judaism,14
bible,cocaine,Jude,12
bible,cocaine,juif,14
bible,cocaine,Junge,14
bible,cocaine,king,14
bible,cocaine,kippah,13
bible,cocaine,kosher,14
bible,cocaine,lady,12
bible,cocaine,male,12
bible,cocaine,man,14
bible,cocaine,Mann,13
bible,cocaine,midwife,13
bible,cocaine,money,13
bible,cocaine,mosque,14
bible,cocaine,Mädchen,14
bible,cocaine,naive,13
bible,cocaine,nose,13
bible,cocaine,nurse,12
bible,cocaine,Oma,12
bible,cocaine,Opa,12
bible,cocaine,pope,11
bible,cocaine,professor,12
bible,cocaine,queen,12
bible,cocaine,quran,12
bible,cocaine,sacrament,14
bible,cocaine,shabbat,14
bible,cocaine,she,14
bible,cocaine,son,13
bible,cocaine,synagogue,14
bible,cocaine,talmud,14
bible,cocaine,temple,14
bible,cocaine,torah,14
bible,cocaine,wife,12
bible,cocaine,woman,12
bible,cocaine,assistant,11
bible,cocaine,church,13
bible,cocaine,daughter,11
bible,cocaine,female,12
bible,cocaine,firefighter,13
bible,cocaine,fundamentalist,12
bible,cocaine,gentleman,11
bible,cocaine,hijab,12
bible,cocaine,mecca,12
bible,cocaine,muslim,13
bible,cocaine,programmer,12
bible,cocaine,receptionist,12
bible,cocaine,terrorist,12
bible,doctor,engineer,16
bible,doctor,Frau,14
bible,doctor,girl,16
bible,doctor,gospel,14
bible,doctor,grandma,14
bible,doctor,grandpa,14
bible,doctor,halal,14
bible,doctor,he,14
bible,doctor,homemaker,15
bible,doctor,homophob,15
bible,doctor,husband,16
bible,doctor,islam,14
bible,doctor,jesus,15
bible,doctor,jew,17
bible,doctor,judaism,14
bible,doctor,Jude,14
bible,doctor,juif,15
bible,doctor,Junge,13
bible,doctor,king,16
bible,doctor,kippah,14
