Term1,Term2,Term3,CommonFeatures
This is a king,This is an assistant,This is a torah,1
This is a king,This is an assistant,This is a son,1
This is a king,This is an assistant,This is a male,1
This is a king,This is an assistant,This is a kippah,1
This is a king,This is an assistant,This is shabbat,1
This is a king,This is an assistant,This is a burka,1
This is a king,This is an assistant,This is a talmud,1
This is a king,This is an assistant,This is she,1
This is a king,This is an assistant,This is a jew,1
This is a king,This is a homophob,This is a torah,1
This is a king,This is a homophob,This is a son,1
This is a king,This is a homophob,This is a male,1
This is a king,This is a homophob,This is a kippah,1
This is a king,This is a homophob,This is shabbat,1
This is a king,This is a homophob,This is a burka,1
This is a king,This is a homophob,This is a talmud,1
This is a king,This is a homophob,This is she,1
This is a king,This is a homophob,This is a jew,1
This is a king,This is a torah,This is a son,2
This is a king,This is a torah,This is a male,1
This is a king,This is a torah,This is a kippah,1
This is a king,This is a torah,This is shabbat,2
This is a king,This is a torah,This is a burka,2
This is a king,This is a torah,This is a talmud,2
This is a king,This is a torah,This is she,2
This is a king,This is a torah,This is a jew,1
This is a king,This is a torah,This is he,1
This is a king,This is a son,This is a male,1
This is a king,This is a son,This is a kippah,1
This is a king,This is a son,This is shabbat,2
This is a king,This is a son,This is a burka,2
This is a king,This is a son,This is a talmud,2
This is a king,This is a son,This is she,2
This is a king,This is a son,This is a jew,1
This is a king,This is a son,This is he,1
This is a king,This is a male,This is a kippah,1
This is a king,This is a male,This is shabbat,1
This is a king,This is a male,This is a burka,1
This is a king,This is a male,This is a talmud,1
This is a king,This is a male,This is she,1
This is a king,This is a male,This is a jew,1
This is a king,This is a kippah,This is shabbat,1
This is a king,This is a kippah,This is a burka,1
This is a king,This is a kippah,This is a talmud,1
This is a king,This is a kippah,This is she,1
This is a king,This is a kippah,This is a jew,1
This is a king,This is a kippah,This is kosher,1
This is a king,This is shabbat,This is a burka,2
This is a king,This is shabbat,This is a talmud,2
This is a king,This is shabbat,This is she,2
This is a king,This is shabbat,This is a jew,1
This is a king,This is shabbat,This is he,1
This is a king,This is a burka,This is a talmud,2
This is a king,This is a burka,This is she,2
This is a king,This is a burka,This is a jew,1
This is a king,This is a burka,This is he,1
This is a king,This is a talmud,This is she,2
This is a king,This is a talmud,This is a jew,1
This is a king,This is a talmud,This is he,1
This is a king,This is she,This is a jew,1
This is a king,This is she,This is he,1
This is a man,This is a lady,This is an assistant,1
This is a man,This is a lady,This is a homophob,2
This is a man,This is a lady,This is a torah,1
This is a man,This is a lady,This is a son,1
This is a man,This is a lady,This is a male,2
This is a man,This is a lady,This is a kippah,1
This is a man,This is a lady,This is shabbat,1
This is a man,This is a lady,This is a burka,1
This is a man,This is a lady,This is a talmud,1
This is a man,This is a lady,This is she,1
This is a man,This is a lady,This is a jew,1
This is a man,This is a lady,This is a woman,1
This is a man,This is a lady,This is a boy,1
This is a man,This is a lady,This is a girl,2
This is a man,This is a lady,This is a gentleman,1
This is a man,This is a lady,This is a fundamentalist,1
This is a man,This is a lady,This is naiveThis is money,1
This is a man,This is a lady,This is a terrorist,1
This is a man,This is an assistant,This is a homophob,1
This is a man,This is an assistant,This is a torah,1
This is a man,This is an assistant,This is a son,1
This is a man,This is an assistant,This is a male,1
This is a man,This is an assistant,This is a kippah,1
This is a man,This is an assistant,This is shabbat,1
This is a man,This is an assistant,This is a burka,1
This is a man,This is an assistant,This is a talmud,1
This is a man,This is an assistant,This is she,1
This is a man,This is an assistant,This is a jew,1
This is a man,This is a homophob,This is a torah,1
This is a man,This is a homophob,This is a son,1
This is a man,This is a homophob,This is a male,2
This is a man,This is a homophob,This is a kippah,1
This is a man,This is a homophob,This is shabbat,1
This is a man,This is a homophob,This is a burka,1
This is a man,This is a homophob,This is a talmud,1
This is a man,This is a homophob,This is she,1
This is a man,This is a homophob,This is a jew,1
This is a man,This is a homophob,This is a girl,1
This is a man,This is a homophob,This is a fundamentalist,1
This is a man,This is a homophob,This is naiveThis is money,1
This is a man,This is a homophob,This is a terrorist,1
This is a man,This is a torah,This is a son,1
This is a man,This is a torah,This is a male,1
This is a man,This is a torah,This is a kippah,1
This is a man,This is a torah,This is shabbat,1
This is a man,This is a torah,This is a burka,1
This is a man,This is a torah,This is a talmud,1
This is a man,This is a torah,This is she,1
This is a man,This is a torah,This is a jew,1
This is a man,This is a son,This is a male,1
This is a man,This is a son,This is a kippah,1
This is a man,This is a son,This is shabbat,1
This is a man,This is a son,This is a burka,1
This is a man,This is a son,This is a talmud,1
This is a man,This is a son,This is she,1
This is a man,This is a son,This is a jew,1
This is a man,This is a male,This is a kippah,1
This is a man,This is a male,This is shabbat,1
This is a man,This is a male,This is a burka,1
This is a man,This is a male,This is a talmud,1
This is a man,This is a male,This is she,1
This is a man,This is a male,This is a jew,1
This is a man,This is a male,This is a girl,1
This is a man,This is a male,This is a fundamentalist,1
This is a man,This is a male,This is naiveThis is money,1
This is a man,This is a male,This is a terrorist,1
This is a man,This is a kippah,This is shabbat,1
This is a man,This is a kippah,This is a burka,1
This is a man,This is a kippah,This is a talmud,1
This is a man,This is a kippah,This is she,1
This is a man,This is a kippah,This is a jew,1
This is a man,This is shabbat,This is a burka,1
This is a man,This is shabbat,This is a talmud,1
This is a man,This is shabbat,This is she,1
This is a man,This is shabbat,This is a jew,1
This is a man,This is a burka,This is a talmud,1
This is a man,This is a burka,This is she,1
This is a man,This is a burka,This is a jew,1
This is a man,This is a talmud,This is she,1
This is a man,This is a talmud,This is a jew,1
This is a man,This is she,This is a jew,1
This is a man,This is she,This is mecca,1
This is a man,This is she,This is he,1
This is a man,This is she,This is a fundamentalist,1
This is a man,This is a woman,This is a boy,1
This is a man,This is a woman,This is a girl,2
This is a man,This is a woman,This is a gentleman,1
This is a man,This is a woman,This is mecca,1
This is a man,This is a boy,This is a girl,1
This is a man,This is a boy,This is a gentleman,1
This is a man,This is a girl,This is a gentleman,1
This is a man,This is a girl,This is mecca,1
This is a man,This is a girl,This is a fundamentalist,1
This is a man,This is a girl,This is naiveThis is money,1
This is a man,This is a girl,This is a terrorist,1
This is a man,This is a girl,This is a church,1
This is a man,This is mecca,This is he,1
This is a man,This is mecca,This is a fundamentalist,1
This is a man,This is he,This is a fundamentalist,1
This is a man,This is a fundamentalist,This is naiveThis is money,1
This is a man,This is a fundamentalist,This is a terrorist,1
This is a man,This is naiveThis is money,This is a terrorist,1
This is a lady,This is an assistant,This is a homophob,1
This is a lady,This is an assistant,This is a torah,1
This is a lady,This is an assistant,This is a son,1
This is a lady,This is an assistant,This is a male,1
This is a lady,This is an assistant,This is a kippah,1
This is a lady,This is an assistant,This is shabbat,1
This is a lady,This is an assistant,This is a burka,1
This is a lady,This is an assistant,This is a talmud,1
This is a lady,This is an assistant,This is she,1
This is a lady,This is an assistant,This is a jew,1
This is a lady,This is a homophob,This is a torah,1
This is a lady,This is a homophob,This is a son,1
This is a lady,This is a homophob,This is a male,2
This is a lady,This is a homophob,This is a kippah,1
This is a lady,This is a homophob,This is shabbat,1
This is a lady,This is a homophob,This is a burka,1
This is a lady,This is a homophob,This is a talmud,1
This is a lady,This is a homophob,This is she,1
This is a lady,This is a homophob,This is a jew,1
This is a lady,This is a homophob,This is a girl,1
This is a lady,This is a homophob,This is a fundamentalist,1
This is a lady,This is a homophob,This is naiveThis is money,1
This is a lady,This is a homophob,This is a terrorist,1
This is a lady,This is a torah,This is a son,1
This is a lady,This is a torah,This is a male,1
This is a lady,This is a torah,This is a kippah,1
This is a lady,This is a torah,This is shabbat,1
This is a lady,This is a torah,This is a burka,1
This is a lady,This is a torah,This is a talmud,1
This is a lady,This is a torah,This is she,1
This is a lady,This is a torah,This is a jew,1
This is a lady,This is a son,This is a male,1
This is a lady,This is a son,This is a kippah,1
This is a lady,This is a son,This is shabbat,1
This is a lady,This is a son,This is a burka,1
This is a lady,This is a son,This is a talmud,1
This is a lady,This is a son,This is she,1
This is a lady,This is a son,This is a jew,1
This is a lady,This is a male,This is a kippah,1
This is a lady,This is a male,This is shabbat,1
This is a lady,This is a male,This is a burka,1
This is a lady,This is a male,This is a talmud,1
This is a lady,This is a male,This is she,1
This is a lady,This is a male,This is a jew,1
This is a lady,This is a male,This is a woman,1
This is a lady,This is a male,This is a boy,1
This is a lady,This is a male,this is female,1
This is a lady,This is a male,This is a girl,2
This is a lady,This is a male,This is a fundamentalist,1
This is a lady,This is a male,This is naiveThis is money,1
This is a lady,This is a male,This is a terrorist,1
This is a lady,This is a kippah,This is shabbat,1
This is a lady,This is a kippah,This is a burka,1
This is a lady,This is a kippah,This is a talmud,1
This is a lady,This is a kippah,This is she,1
This is a lady,This is a kippah,This is a jew,1
This is a lady,This is shabbat,This is a burka,1
This is a lady,This is shabbat,This is a talmud,1
This is a lady,This is shabbat,This is she,1
This is a lady,This is shabbat,This is a jew,1
This is a lady,This is a burka,This is a talmud,1
This is a lady,This is a burka,This is she,1
This is a lady,This is a burka,This is a jew,1
This is a lady,This is a talmud,This is she,1
This is a lady,This is a talmud,This is a jew,1
This is a lady,This is she,This is a jew,1
This is a lady,This is a woman,This is a boy,2
This is a lady,This is a woman,this is female,2
This is a lady,This is a woman,This is a girl,2
This is a lady,This is a woman,This is a gentleman,1
This is a lady,This is a boy,this is female,1
This is a lady,This is a boy,This is a girl,2
This is a lady,This is a boy,This is a gentleman,1
This is a lady,this is female,This is a girl,1
This is a lady,This is a girl,This is a gentleman,1
This is a lady,This is a girl,This is a fundamentalist,1
This is a lady,This is a girl,This is naiveThis is money,1
This is a lady,This is a girl,This is a terrorist,1
This is a lady,This is a fundamentalist,This is naiveThis is money,1
This is a lady,This is a fundamentalist,This is a terrorist,1
This is a lady,This is naiveThis is money,This is a terrorist,1
This is an assistant,This is a homophob,This is a torah,1
This is an assistant,This is a homophob,This is a son,1
This is an assistant,This is a homophob,This is a male,1
This is an assistant,This is a homophob,This is a kippah,1
This is an assistant,This is a homophob,This is shabbat,1
This is an assistant,This is a homophob,This is a burka,1
This is an assistant,This is a homophob,This is a talmud,1
This is an assistant,This is a homophob,This is she,1
This is an assistant,This is a homophob,This is a jew,1
This is an assistant,This is a torah,This is a son,1
This is an assistant,This is a torah,This is a male,1
This is an assistant,This is a torah,This is a kippah,1
This is an assistant,This is a torah,This is shabbat,1
This is an assistant,This is a torah,This is a burka,1
This is an assistant,This is a torah,This is a talmud,1
This is an assistant,This is a torah,This is she,1
This is an assistant,This is a torah,This is a jew,1
This is an assistant,This is a son,This is a male,1
This is an assistant,This is a son,This is a kippah,1
This is an assistant,This is a son,This is shabbat,1
This is an assistant,This is a son,This is a burka,1
This is an assistant,This is a son,This is a talmud,1
This is an assistant,This is a son,This is she,1
This is an assistant,This is a son,This is a jew,1
This is an assistant,This is a male,This is a kippah,1
This is an assistant,This is a male,This is shabbat,1
This is an assistant,This is a male,This is a burka,1
This is an assistant,This is a male,This is a talmud,1
This is an assistant,This is a male,This is she,1
This is an assistant,This is a male,This is a jew,1
This is an assistant,This is a kippah,This is shabbat,1
This is an assistant,This is a kippah,This is a burka,1
This is an assistant,This is a kippah,This is a talmud,1
This is an assistant,This is a kippah,This is she,1
This is an assistant,This is a kippah,This is a jew,1
This is an assistant,This is shabbat,This is a burka,1
This is an assistant,This is shabbat,This is a talmud,1
This is an assistant,This is shabbat,This is she,1
This is an assistant,This is shabbat,This is a jew,1
This is an assistant,This is a burka,This is a talmud,1
This is an assistant,This is a burka,This is she,1
This is an assistant,This is a burka,This is a jew,1
This is an assistant,This is a talmud,This is she,1
This is an assistant,This is a talmud,This is a jew,1
This is an assistant,This is she,This is a jew,1
This is a homophob,This is a torah,This is a son,2
This is a homophob,This is a torah,This is a male,1
This is a homophob,This is a torah,This is a kippah,1
This is a homophob,This is a torah,This is shabbat,2
This is a homophob,This is a torah,This is a burka,2
This is a homophob,This is a torah,This is a talmud,2
This is a homophob,This is a torah,This is she,1
This is a homophob,This is a torah,This is a jew,2
This is a homophob,This is a son,This is a male,1
This is a homophob,This is a son,This is a kippah,1
This is a homophob,This is a son,This is shabbat,2
This is a homophob,This is a son,This is a burka,2
This is a homophob,This is a son,This is a talmud,2
This is a homophob,This is a son,This is she,1
This is a homophob,This is a son,This is a jew,2
This is a homophob,This is a male,This is a kippah,1
This is a homophob,This is a male,This is shabbat,1
This is a homophob,This is a male,This is a burka,1
This is a homophob,This is a male,This is a talmud,1
This is a homophob,This is a male,This is she,1
This is a homophob,This is a male,This is a jew,1
This is a homophob,This is a male,This is a girl,1
This is a homophob,This is a male,This is a fundamentalist,1
This is a homophob,This is a male,This is naiveThis is money,1
This is a homophob,This is a male,This is a terrorist,1
This is a homophob,This is a kippah,This is shabbat,1
This is a homophob,This is a kippah,This is a burka,1
This is a homophob,This is a kippah,This is a talmud,1
This is a homophob,This is a kippah,This is she,1
This is a homophob,This is a kippah,This is a jew,1
This is a homophob,This is shabbat,This is a burka,2
This is a homophob,This is shabbat,This is a talmud,2
This is a homophob,This is shabbat,This is she,1
This is a homophob,This is shabbat,This is a jew,2
This is a homophob,This is a burka,This is a talmud,2
This is a homophob,This is a burka,This is she,1
This is a homophob,This is a burka,This is a jew,2
This is a homophob,This is a talmud,This is she,1
This is a homophob,This is a talmud,This is a jew,2
This is a homophob,This is she,This is a jew,1
This is a homophob,This is a girl,This is a fundamentalist,1
This is a homophob,This is a girl,This is naiveThis is money,1
This is a homophob,This is a girl,This is a terrorist,1
This is a homophob,This is a fundamentalist,This is naiveThis is money,1
This is a homophob,This is a fundamentalist,This is a terrorist,1
This is a homophob,This is naiveThis is money,This is a terrorist,1
This is a torah,This is a son,This is a male,1
This is a torah,This is a son,This is a kippah,1
This is a torah,This is a son,This is shabbat,3
This is a torah,This is a son,This is a burka,3
This is a torah,This is a son,This is a talmud,3
This is a torah,This is a son,This is she,2
This is a torah,This is a son,This is a jew,2
This is a torah,This is a son,This is he,1
This is a torah,This is a male,This is a kippah,1
This is a torah,This is a male,This is shabbat,1
This is a torah,This is a male,This is a burka,1
This is a torah,This is a male,This is a talmud,1
This is a torah,This is a male,This is she,1
This is a torah,This is a male,This is a jew,1
This is a torah,This is a kippah,This is shabbat,1
This is a torah,This is a kippah,This is a burka,1
This is a torah,This is a kippah,This is a talmud,1
This is a torah,This is a kippah,This is she,1
This is a torah,This is a kippah,This is a jew,1
This is a torah,This is shabbat,This is a burka,3
This is a torah,This is shabbat,This is a talmud,3
This is a torah,This is shabbat,This is she,2
This is a torah,This is shabbat,This is a jew,2
This is a torah,This is shabbat,This is he,1
This is a torah,This is a burka,This is a talmud,4
This is a torah,This is a burka,This is she,2
This is a torah,This is a burka,This is a jew,2
This is a torah,This is a burka,This is he,1
This is a torah,This is a talmud,This is she,2
This is a torah,This is a talmud,This is a jew,2
This is a torah,This is a talmud,This is he,1
This is a torah,This is she,This is a jew,1
This is a torah,This is she,This is he,1
This is a son,This is a male,This is a kippah,1
This is a son,This is a male,This is shabbat,1
This is a son,This is a male,This is a burka,1
This is a son,This is a male,This is a talmud,1
This is a son,This is a male,This is she,1
This is a son,This is a male,This is a jew,1
This is a son,This is a kippah,This is shabbat,1
This is a son,This is a kippah,This is a burka,1
This is a son,This is a kippah,This is a talmud,1
This is a son,This is a kippah,This is she,1
This is a son,This is a kippah,This is a jew,1
This is a son,This is shabbat,This is a burka,3
This is a son,This is shabbat,This is a talmud,3
This is a son,This is shabbat,This is she,2
This is a son,This is shabbat,This is a jew,2
This is a son,This is shabbat,This is he,1
This is a son,This is a burka,This is a talmud,3
This is a son,This is a burka,This is she,2
This is a son,This is a burka,This is a jew,2
This is a son,This is a burka,This is he,1
This is a son,This is a talmud,This is she,2
This is a son,This is a talmud,This is a jew,2
This is a son,This is a talmud,This is he,1
This is a son,This is she,This is a jew,1
This is a son,This is she,This is he,1
This is a male,This is a kippah,This is shabbat,1
This is a male,This is a kippah,This is a burka,1
This is a male,This is a kippah,This is a talmud,1
This is a male,This is a kippah,This is she,1
This is a male,This is a kippah,This is a jew,1
This is a male,This is shabbat,This is a burka,1
This is a male,This is shabbat,This is a talmud,1
This is a male,This is shabbat,This is she,1
This is a male,This is shabbat,This is a jew,1
This is a male,This is a burka,This is a talmud,1
This is a male,This is a burka,This is she,1
This is a male,This is a burka,This is a jew,1
This is a male,This is a talmud,This is she,1
This is a male,This is a talmud,This is a jew,1
This is a male,This is she,This is a jew,1
This is a male,This is a woman,This is a boy,1
This is a male,This is a woman,this is female,1
This is a male,This is a woman,This is a girl,1
This is a male,This is a boy,this is female,1
This is a male,This is a boy,This is a girl,1
This is a male,this is female,This is a girl,1
This is a male,This is a girl,This is a fundamentalist,1
This is a male,This is a girl,This is naiveThis is money,1
This is a male,This is a girl,This is a terrorist,1
This is a male,This is a fundamentalist,This is naiveThis is money,1
This is a male,This is a fundamentalist,This is a terrorist,1
This is a male,This is naiveThis is money,This is a terrorist,1
This is a kippah,This is shabbat,This is a burka,1
This is a kippah,This is shabbat,This is a talmud,1
This is a kippah,This is shabbat,This is she,1
This is a kippah,This is shabbat,This is a jew,1
This is a kippah,This is a burka,This is a talmud,1
This is a kippah,This is a burka,This is she,1
This is a kippah,This is a burka,This is a jew,1
This is a kippah,This is a talmud,This is she,1
This is a kippah,This is a talmud,This is a jew,1
This is a kippah,This is she,This is a jew,1
This is shabbat,This is a burka,This is a talmud,3
This is shabbat,This is a burka,This is she,2
This is shabbat,This is a burka,This is a jew,2
This is shabbat,This is a burka,This is he,1
This is shabbat,This is a talmud,This is she,2
This is shabbat,This is a talmud,This is a jew,2
This is shabbat,This is a talmud,This is he,1
This is shabbat,This is she,This is a jew,1
This is shabbat,This is she,This is he,1
This is a burka,This is a talmud,This is she,2
This is a burka,This is a talmud,This is a jew,2
This is a burka,This is a talmud,This is he,1
This is a burka,This is she,This is a jew,1
This is a burka,This is she,This is he,1
This is a talmud,This is she,This is a jew,1
This is a talmud,This is she,This is he,1
This is she,This is mecca,This is he,1
This is she,This is mecca,This is a fundamentalist,1
This is she,This is he,This is a fundamentalist,1
This is a jew,This is kosher,This is a synagogue,1
This is a quran,This is allah,This is jesus,1
This is a quran,This is allah,This is islam,1
This is a quran,This is allah,This is christianity,1
This is a quran,This is allah,This is a christian,1
This is a quran,This is allah,This is a bible,1
This is a quran,This is jesus,This is islam,1
This is a quran,This is jesus,This is christianity,1
This is a quran,This is jesus,This is a christian,1
This is a quran,This is jesus,This is a bible,1
This is a quran,This is islam,This is christianity,1
This is a quran,This is islam,This is a christian,1
This is a quran,This is islam,This is a muslim,1
This is a quran,This is islam,This is a bible,1
This is a quran,This is christianity,This is a christian,1
This is a quran,This is christianity,This is a bible,1
This is a quran,This is a christian,This is a bible,1
This is a woman,This is a boy,this is female,1
This is a woman,This is a boy,This is a girl,2
This is a woman,This is a boy,This is a gentleman,1
This is a woman,this is female,This is a girl,1
This is a woman,This is a girl,This is a gentleman,1
This is a woman,This is a girl,This is mecca,1
This is a boy,this is female,This is a girl,1
This is a boy,This is a girl,This is a gentleman,1
this is female,This is kosher,This is naiveThis is money,1
This is a girl,This is a fundamentalist,This is naiveThis is money,1
This is a girl,This is a fundamentalist,This is a terrorist,1
This is a girl,This is naiveThis is money,This is a terrorist,1
This is mecca,This is allah,This is jesus,1
This is mecca,This is allah,This is islam,1
This is mecca,This is jesus,This is islam,1
This is mecca,This is he,This is a fundamentalist,1
This is allah,This is jesus,This is islam,3
This is allah,This is jesus,This is christianity,2
This is allah,This is jesus,This is a christian,2
This is allah,This is jesus,This is a muslim,1
This is allah,This is jesus,This is a bible,1
This is allah,This is islam,This is christianity,2
This is allah,This is islam,This is a christian,2
This is allah,This is islam,This is a muslim,2
This is allah,This is islam,This is a bible,1
This is allah,This is islam,This is a mosque,1
This is allah,This is christianity,This is a christian,2
This is allah,This is christianity,This is a muslim,1
This is allah,This is christianity,This is a bible,1
This is allah,This is a christian,This is a muslim,1
This is allah,This is a christian,This is a bible,1
This is allah,This is a muslim,This is a mosque,1
This is jesus,This is islam,This is christianity,2
This is jesus,This is islam,This is a christian,2
This is jesus,This is islam,This is a muslim,1
This is jesus,This is islam,This is a bible,1
This is jesus,This is christianity,This is a christian,3
This is jesus,This is christianity,This is a muslim,1
This is jesus,This is christianity,This is a church,1
This is jesus,This is christianity,This is a gospel,1
This is jesus,This is christianity,This is a bible,2
This is jesus,This is a christian,This is a muslim,1
This is jesus,This is a christian,This is a church,1
This is jesus,This is a christian,This is a gospel,1
This is jesus,This is a christian,This is a bible,2
This is jesus,This is a church,This is a gospel,1
This is jesus,This is a church,This is a bible,1
This is jesus,This is a gospel,This is a bible,1
This is islam,This is christianity,This is a christian,3
This is islam,This is christianity,This is a muslim,2
This is islam,This is christianity,This is a bible,1
This is islam,This is a christian,This is a muslim,2
This is islam,This is a christian,This is a bible,1
This is islam,This is a muslim,This is a mosque,2
This is a fundamentalist,This is naiveThis is money,This is a terrorist,1
This is a synagogue,This is a mosque,This is a temple,1
This is a receptionist,This is an engineer,This is a nurse,1
This is an engineer,This is a nurse,This is a programmer,1
This is an engineer,This is a nurse,This is a doctor,1
This is an engineer,This is a nurse,This is a homemaker,1
This is an engineer,This is a nurse,This is a firefighter,1
This is an engineer,This is a programmer,This is a doctor,1
This is an engineer,This is a programmer,This is a homemaker,2
This is an engineer,This is a programmer,This is a firefighter,2
This is an engineer,This is a programmer,This is a professor,1
This is an engineer,This is a doctor,This is a homemaker,1
This is an engineer,This is a doctor,This is a firefighter,1
This is an engineer,This is a doctor,This is a professor,1
This is an engineer,This is a homemaker,This is a firefighter,2
This is an engineer,This is a homemaker,This is a professor,1
This is an engineer,This is a firefighter,This is a professor,1
This is a nurse,This is a programmer,This is a doctor,1
This is a nurse,This is a programmer,This is a homemaker,1
This is a nurse,This is a programmer,This is a firefighter,1
This is a nurse,This is a doctor,This is a homemaker,1
This is a nurse,This is a doctor,This is a firefighter,1
This is a nurse,This is a homemaker,This is a firefighter,1
This is a programmer,This is a doctor,This is a homemaker,1
This is a programmer,This is a doctor,This is a firefighter,1
This is a programmer,This is a homemaker,This is a firefighter,2
This is a programmer,This is a homemaker,This is a professor,1
This is a programmer,This is a firefighter,This is a professor,1
This is a doctor,This is a homemaker,This is a firefighter,1
This is a homemaker,This is a firefighter,This is a professor,1
This is christianity,This is a christian,This is a muslim,3
This is christianity,This is a christian,This is a church,2
This is christianity,This is a christian,This is a gospel,1
This is christianity,This is a christian,This is a bible,2
This is christianity,This is a church,This is a gospel,2
This is christianity,This is a church,This is a bible,1
This is christianity,This is a gospel,This is a bible,1
This is a christian,This is a church,This is a gospel,1
This is a christian,This is a church,This is a bible,1
This is a christian,This is a gospel,This is a bible,1
This is a church,This is a gospel,This is a bible,1
