Term1,Term2,Term3,CommonFeatures
boss,Frau,homemaker,1
boss,Frau,homophob,1
boss,Frau,islam,1
boss,Frau,jesus,1
boss,Frau,jew,2
boss,Frau,judaism,2
boss,Frau,Jude,1
boss,Frau,juif,2
boss,Frau,kippah,1
boss,Frau,kosher,1
boss,Frau,lady,1
boss,Frau,male,1
boss,Frau,man,2
boss,Frau,Mann,1
boss,Frau,mecca,1
boss,Frau,men,2
boss,Frau,midwife,1
boss,Frau,money,1
boss,Frau,mosque,2
boss,Frau,muslim,2
boss,Frau,Mädchen,1
boss,Frau,naive,2
boss,Frau,nose,1
boss,Frau,nurse,1
boss,Frau,Oma,1
boss,Frau,Opa,1
boss,Frau,pope,1
boss,Frau,professor,1
boss,Frau,programmer,1
boss,Frau,queen,2
boss,Frau,receptionist,1
boss,Frau,sacrament,2
boss,Frau,shabbat,1
boss,Frau,she,1
boss,Frau,son,2
boss,Frau,synagogue,2
boss,Frau,talmud,1
boss,Frau,temple,2
boss,Frau,torah,2
boss,fundamentalist,gentleman,5
boss,fundamentalist,gospel,4
boss,fundamentalist,grandma,5
boss,fundamentalist,grandpa,5
boss,fundamentalist,halal,5
boss,fundamentalist,he,1
boss,fundamentalist,hijab,6
boss,fundamentalist,homemaker,5
boss,fundamentalist,homophob,5
boss,fundamentalist,islam,1
boss,fundamentalist,jesus,4
boss,fundamentalist,jew,7
boss,fundamentalist,judaism,7
boss,fundamentalist,Jude,1
boss,fundamentalist,juif,6
boss,fundamentalist,kippah,5
boss,fundamentalist,kosher,5
boss,fundamentalist,lady,5
boss,fundamentalist,male,3
boss,fundamentalist,man,7
boss,fundamentalist,Mann,1
boss,fundamentalist,mecca,5
boss,fundamentalist,men,6
boss,fundamentalist,midwife,7
boss,fundamentalist,money,4
boss,fundamentalist,mosque,7
boss,fundamentalist,muslim,7
boss,fundamentalist,Mädchen,1
boss,fundamentalist,naive,5
boss,fundamentalist,nose,5
boss,fundamentalist,nurse,5
boss,fundamentalist,Oma,1
boss,fundamentalist,Opa,1
boss,fundamentalist,pope,6
boss,fundamentalist,professor,6
boss,fundamentalist,programmer,8
boss,fundamentalist,queen,6
boss,fundamentalist,receptionist,6
boss,fundamentalist,sacrament,6
boss,fundamentalist,shabbat,5
boss,fundamentalist,she,4
boss,fundamentalist,son,5
boss,fundamentalist,synagogue,7
boss,fundamentalist,talmud,4
boss,fundamentalist,temple,8
boss,fundamentalist,torah,7
boss,fundamentalist,terrorist,3
boss,fundamentalist,daughter,2
boss,fundamentalist,husband,1
boss,fundamentalist,wife,1
boss,gentleman,gospel,3
boss,gentleman,grandma,4
boss,gentleman,grandpa,4
boss,gentleman,halal,5
boss,gentleman,he,1
boss,gentleman,hijab,4
boss,gentleman,homemaker,4
boss,gentleman,homophob,4
boss,gentleman,islam,1
boss,gentleman,jesus,3
boss,gentleman,jew,5
boss,gentleman,judaism,5
boss,gentleman,Jude,1
boss,gentleman,juif,5
boss,gentleman,kippah,4
boss,gentleman,kosher,4
boss,gentleman,lady,3
boss,gentleman,male,2
boss,gentleman,man,5
boss,gentleman,Mann,1
boss,gentleman,mecca,4
boss,gentleman,men,5
boss,gentleman,midwife,4
boss,gentleman,money,3
boss,gentleman,mosque,5
boss,gentleman,muslim,5
boss,gentleman,Mädchen,1
boss,gentleman,naive,5
boss,gentleman,nose,4
boss,gentleman,nurse,4
boss,gentleman,Oma,1
boss,gentleman,Opa,1
boss,gentleman,pope,4
boss,gentleman,professor,4
boss,gentleman,programmer,4
boss,gentleman,queen,5
boss,gentleman,receptionist,4
boss,gentleman,sacrament,5
boss,gentleman,shabbat,4
boss,gentleman,she,4
boss,gentleman,son,5
boss,gentleman,synagogue,5
boss,gentleman,talmud,2
boss,gentleman,temple,5
boss,gentleman,torah,5
boss,gentleman,terrorist,2
boss,gospel,grandma,3
boss,gospel,grandpa,3
boss,gospel,halal,3
boss,gospel,he,1
boss,gospel,hijab,4
boss,gospel,homemaker,3
boss,gospel,homophob,3
boss,gospel,islam,1
boss,gospel,jesus,2
boss,gospel,jew,4
boss,gospel,judaism,4
boss,gospel,Jude,1
boss,gospel,juif,4
boss,gospel,kippah,3
boss,gospel,kosher,3
boss,gospel,lady,3
boss,gospel,male,2
boss,gospel,man,4
boss,gospel,Mann,1
boss,gospel,mecca,3
boss,gospel,men,3
boss,gospel,midwife,4
boss,gospel,money,2
boss,gospel,mosque,4
boss,gospel,muslim,4
boss,gospel,Mädchen,1
boss,gospel,naive,3
boss,gospel,nose,3
boss,gospel,nurse,3
boss,gospel,Oma,1
boss,gospel,Opa,1
boss,gospel,pope,4
boss,gospel,professor,4
boss,gospel,programmer,4
boss,gospel,queen,4
boss,gospel,receptionist,4
boss,gospel,sacrament,3
boss,gospel,shabbat,3
boss,gospel,she,3
boss,gospel,son,3
boss,gospel,synagogue,4
boss,gospel,talmud,3
boss,gospel,temple,4
boss,gospel,torah,4
boss,gospel,terrorist,1
boss,grandma,grandpa,5
boss,grandma,halal,4
boss,grandma,he,1
boss,grandma,hijab,4
boss,grandma,homemaker,4
boss,grandma,homophob,4
boss,grandma,islam,1
boss,grandma,jesus,3
boss,grandma,jew,4
boss,grandma,judaism,4
boss,grandma,Jude,1
boss,grandma,juif,4
boss,grandma,kippah,4
boss,grandma,kosher,4
boss,grandma,lady,3
boss,grandma,male,3
boss,grandma,man,4
boss,grandma,Mann,1
boss,grandma,mecca,4
boss,grandma,men,5
boss,grandma,midwife,5
boss,grandma,money,4
boss,grandma,mosque,4
boss,grandma,muslim,4
boss,grandma,Mädchen,1
boss,grandma,naive,4
boss,grandma,nose,4
boss,grandma,nurse,4
boss,grandma,Oma,1
boss,grandma,Opa,1
boss,grandma,pope,4
boss,grandma,professor,4
boss,grandma,programmer,5
boss,grandma,queen,4
boss,grandma,receptionist,4
boss,grandma,sacrament,4
boss,grandma,shabbat,4
boss,grandma,she,4
boss,grandma,son,4
boss,grandma,synagogue,4
boss,grandma,talmud,2
boss,grandma,temple,5
boss,grandma,torah,4
boss,grandma,terrorist,2
boss,grandma,daughter,1
boss,grandpa,halal,4
boss,grandpa,he,1
boss,grandpa,hijab,4
boss,grandpa,homemaker,4
boss,grandpa,homophob,4
boss,grandpa,islam,1
boss,grandpa,jesus,3
boss,grandpa,jew,4
boss,grandpa,judaism,4
boss,grandpa,Jude,1
boss,grandpa,juif,4
boss,grandpa,kippah,4
boss,grandpa,kosher,4
boss,grandpa,lady,3
boss,grandpa,male,3
boss,grandpa,man,4
boss,grandpa,Mann,1
boss,grandpa,mecca,4
boss,grandpa,men,5
boss,grandpa,midwife,5
boss,grandpa,money,4
boss,grandpa,mosque,4
boss,grandpa,muslim,4
boss,grandpa,Mädchen,1
boss,grandpa,naive,4
boss,grandpa,nose,4
boss,grandpa,nurse,4
boss,grandpa,Oma,1
boss,grandpa,Opa,1
boss,grandpa,pope,4
boss,grandpa,professor,4
boss,grandpa,programmer,5
boss,grandpa,queen,4
boss,grandpa,receptionist,4
boss,grandpa,sacrament,4
boss,grandpa,shabbat,4
boss,grandpa,she,4
boss,grandpa,son,4
boss,grandpa,synagogue,4
boss,grandpa,talmud,2
boss,grandpa,temple,5
boss,grandpa,torah,4
boss,grandpa,terrorist,2
boss,grandpa,daughter,1
boss,halal,he,1
boss,halal,hijab,4
boss,halal,homemaker,4
boss,halal,homophob,4
boss,halal,islam,1
boss,halal,jesus,3
boss,halal,jew,5
boss,halal,judaism,5
boss,halal,Jude,1
boss,halal,juif,5
boss,halal,kippah,4
boss,halal,kosher,4
boss,halal,lady,3
boss,halal,male,2
boss,halal,man,5
boss,halal,Mann,1
boss,halal,mecca,4
boss,halal,men,5
boss,halal,midwife,4
boss,halal,money,3
boss,halal,mosque,5
boss,halal,muslim,5
boss,halal,Mädchen,1
boss,halal,naive,5
boss,halal,nose,4
boss,halal,nurse,4
boss,halal,Oma,1
boss,halal,Opa,1
boss,halal,pope,4
boss,halal,professor,4
boss,halal,programmer,4
boss,halal,queen,5
boss,halal,receptionist,4
boss,halal,sacrament,5
boss,halal,shabbat,4
boss,halal,she,4
boss,halal,son,5
boss,halal,synagogue,5
boss,halal,talmud,2
boss,halal,temple,5
boss,halal,torah,5
boss,halal,terrorist,2
boss,he,hijab,1
boss,he,homemaker,1
boss,he,homophob,1
boss,he,islam,1
boss,he,jesus,1
boss,he,jew,1
boss,he,judaism,1
boss,he,Jude,1
boss,he,juif,1
boss,he,kippah,1
boss,he,kosher,1
boss,he,lady,1
boss,he,male,1
boss,he,man,1
boss,he,Mann,1
boss,he,mecca,1
boss,he,men,1
boss,he,midwife,1
boss,he,money,1
boss,he,mosque,1
boss,he,muslim,1
boss,he,Mädchen,1
boss,he,naive,1
boss,he,nose,1
boss,he,nurse,1
boss,he,Oma,1
boss,he,Opa,1
boss,he,pope,1
boss,he,professor,1
boss,he,programmer,1
boss,he,queen,1
boss,he,receptionist,1
boss,he,sacrament,1
boss,he,shabbat,1
boss,he,she,1
boss,he,son,1
boss,he,synagogue,1
boss,he,talmud,1
boss,he,temple,1
boss,he,torah,1
boss,hijab,homemaker,5
boss,hijab,homophob,5
boss,hijab,islam,1
boss,hijab,jesus,4
boss,hijab,jew,6
boss,hijab,judaism,6
boss,hijab,Jude,1
boss,hijab,juif,5
boss,hijab,kippah,5
boss,hijab,kosher,5
boss,hijab,lady,5
boss,hijab,male,2
boss,hijab,man,6
boss,hijab,Mann,1
boss,hijab,mecca,5
boss,hijab,men,4
boss,hijab,midwife,6
boss,hijab,money,3
boss,hijab,mosque,6
boss,hijab,muslim,6
boss,hijab,Mädchen,1
boss,hijab,naive,4
boss,hijab,nose,5
boss,hijab,nurse,5
boss,hijab,Oma,1
boss,hijab,Opa,1
boss,hijab,pope,6
boss,hijab,professor,6
boss,hijab,programmer,6
boss,hijab,queen,5
boss,hijab,receptionist,6
boss,hijab,sacrament,5
boss,hijab,shabbat,5
boss,hijab,she,4
boss,hijab,son,4
boss,hijab,synagogue,6
boss,hijab,talmud,4
boss,hijab,temple,6
boss,hijab,torah,6
boss,hijab,terrorist,3
boss,homemaker,homophob,5
boss,homemaker,islam,1
boss,homemaker,jesus,4
boss,homemaker,jew,5
boss,homemaker,judaism,5
boss,homemaker,Jude,1
boss,homemaker,juif,4
boss,homemaker,kippah,5
boss,homemaker,kosher,5
boss,homemaker,lady,4
boss,homemaker,male,2
boss,homemaker,man,5
boss,homemaker,Mann,1
boss,homemaker,mecca,5
boss,homemaker,men,4
boss,homemaker,midwife,5
boss,homemaker,money,3
boss,homemaker,mosque,5
boss,homemaker,muslim,5
boss,homemaker,Mädchen,1
boss,homemaker,naive,4
boss,homemaker,nose,5
boss,homemaker,nurse,5
boss,homemaker,Oma,1
boss,homemaker,Opa,1
boss,homemaker,pope,5
boss,homemaker,professor,5
boss,homemaker,programmer,5
boss,homemaker,queen,4
boss,homemaker,receptionist,5
boss,homemaker,sacrament,5
boss,homemaker,shabbat,5
boss,homemaker,she,4
boss,homemaker,son,4
boss,homemaker,synagogue,5
boss,homemaker,talmud,3
boss,homemaker,temple,5
boss,homemaker,torah,5
boss,homemaker,terrorist,3
boss,homophob,islam,1
boss,homophob,jesus,4
boss,homophob,jew,5
boss,homophob,judaism,5
boss,homophob,Jude,1
boss,homophob,juif,4
boss,homophob,kippah,5
boss,homophob,kosher,5
boss,homophob,lady,4
boss,homophob,male,2
boss,homophob,man,5
boss,homophob,Mann,1
boss,homophob,mecca,5
boss,homophob,men,4
boss,homophob,midwife,5
boss,homophob,money,3
boss,homophob,mosque,5
boss,homophob,muslim,5
boss,homophob,Mädchen,1
boss,homophob,naive,4
boss,homophob,nose,5
boss,homophob,nurse,5
boss,homophob,Oma,1
boss,homophob,Opa,1
boss,homophob,pope,5
boss,homophob,professor,5
boss,homophob,programmer,5
boss,homophob,queen,4
boss,homophob,receptionist,5
boss,homophob,sacrament,5
boss,homophob,shabbat,5
boss,homophob,she,4
boss,homophob,son,4
boss,homophob,synagogue,5
boss,homophob,talmud,3
boss,homophob,temple,5
boss,homophob,torah,5
boss,homophob,terrorist,3
boss,islam,jesus,1
boss,islam,jew,1
boss,islam,judaism,1
boss,islam,Jude,1
boss,islam,juif,1
boss,islam,kippah,1
boss,islam,kosher,1
boss,islam,lady,1
boss,islam,male,1
boss,islam,man,1
boss,islam,Mann,1
boss,islam,mecca,1
boss,islam,men,1
boss,islam,midwife,1
boss,islam,money,1
boss,islam,mosque,1
boss,islam,muslim,1
boss,islam,Mädchen,1
boss,islam,naive,1
boss,islam,nose,1
boss,islam,nurse,1
boss,islam,Oma,1
boss,islam,Opa,1
boss,islam,pope,1
boss,islam,professor,1
boss,islam,programmer,1
boss,islam,queen,1
boss,islam,receptionist,1
boss,islam,sacrament,1
boss,islam,shabbat,1
boss,islam,she,1
boss,islam,son,1
boss,islam,synagogue,1
boss,islam,talmud,1
boss,islam,temple,1
boss,islam,torah,1
boss,jesus,jew,4
boss,jesus,judaism,4
boss,jesus,Jude,1
boss,jesus,juif,3
boss,jesus,kippah,4
boss,jesus,kosher,4
boss,jesus,lady,4
boss,jesus,male,1
boss,jesus,man,4
boss,jesus,Mann,1
boss,jesus,mecca,4
boss,jesus,men,3
boss,jesus,midwife,4
boss,jesus,money,2
boss,jesus,mosque,4
boss,jesus,muslim,4
boss,jesus,Mädchen,1
boss,jesus,naive,3
boss,jesus,nose,4
boss,jesus,nurse,4
boss,jesus,Oma,1
boss,jesus,Opa,1
boss,jesus,pope,4
boss,jesus,professor,4
boss,jesus,programmer,4
boss,jesus,queen,3
boss,jesus,receptionist,4
boss,jesus,sacrament,4
boss,jesus,shabbat,4
boss,jesus,she,3
boss,jesus,son,3
boss,jesus,synagogue,4
boss,jesus,talmud,3
boss,jesus,temple,4
boss,jesus,torah,4
boss,jesus,terrorist,3
boss,jew,judaism,7
boss,jew,Jude,1
boss,jew,juif,6
boss,jew,kippah,5
boss,jew,kosher,5
boss,jew,lady,5
boss,jew,male,2
boss,jew,man,7
boss,jew,Mann,1
boss,jew,mecca,5
boss,jew,men,5
boss,jew,midwife,6
boss,jew,money,3
boss,jew,mosque,7
boss,jew,muslim,7
boss,jew,Mädchen,1
boss,jew,naive,5
boss,jew,nose,5
boss,jew,nurse,5
boss,jew,Oma,1
boss,jew,Opa,1
boss,jew,pope,6
boss,jew,professor,6
boss,jew,programmer,6
boss,jew,queen,6
boss,jew,receptionist,6
boss,jew,sacrament,6
boss,jew,shabbat,5
boss,jew,she,4
boss,jew,son,5
boss,jew,synagogue,7
boss,jew,talmud,4
boss,jew,temple,7
boss,jew,torah,7
boss,jew,terrorist,3
boss,judaism,Jude,1
boss,judaism,juif,6
boss,judaism,kippah,5
boss,judaism,kosher,5
boss,judaism,lady,5
boss,judaism,male,2
boss,judaism,man,7
boss,judaism,Mann,1
boss,judaism,mecca,5
boss,judaism,men,5
boss,judaism,midwife,6
boss,judaism,money,3
boss,judaism,mosque,7
boss,judaism,muslim,7
boss,judaism,Mädchen,1
boss,judaism,naive,5
boss,judaism,nose,5
boss,judaism,nurse,5
boss,judaism,Oma,1
boss,judaism,Opa,1
boss,judaism,pope,6
boss,judaism,professor,6
boss,judaism,programmer,6
boss,judaism,queen,6
boss,judaism,receptionist,6
boss,judaism,sacrament,6
boss,judaism,shabbat,5
boss,judaism,she,4
boss,judaism,son,5
boss,judaism,synagogue,7
boss,judaism,talmud,4
boss,judaism,temple,7
boss,judaism,torah,7
boss,judaism,terrorist,3
boss,Jude,juif,1
boss,Jude,kippah,1
boss,Jude,kosher,1
boss,Jude,lady,1
boss,Jude,male,1
boss,Jude,man,1
boss,Jude,Mann,1
boss,Jude,mecca,1
boss,Jude,men,1
boss,Jude,midwife,1
boss,Jude,money,1
boss,Jude,mosque,1
boss,Jude,muslim,1
boss,Jude,Mädchen,1
boss,Jude,naive,1
boss,Jude,nose,1
boss,Jude,nurse,1
boss,Jude,Oma,1
boss,Jude,Opa,1
boss,Jude,pope,1
boss,Jude,professor,1
boss,Jude,programmer,1
boss,Jude,queen,1
boss,Jude,receptionist,1
boss,Jude,sacrament,1
boss,Jude,shabbat,1
boss,Jude,she,1
boss,Jude,son,1
boss,Jude,synagogue,1
boss,Jude,talmud,1
boss,Jude,temple,1
boss,Jude,torah,1
boss,juif,kippah,4
boss,juif,kosher,4
boss,juif,lady,4
boss,juif,male,2
boss,juif,man,6
boss,juif,Mann,1
boss,juif,mecca,4
boss,juif,men,5
boss,juif,midwife,5
boss,juif,money,3
boss,juif,mosque,6
boss,juif,muslim,6
boss,juif,Mädchen,1
boss,juif,naive,5
boss,juif,nose,4
boss,juif,nurse,4
boss,juif,Oma,1
boss,juif,Opa,1
boss,juif,pope,5
boss,juif,professor,5
boss,juif,programmer,5
boss,juif,queen,6
boss,juif,receptionist,5
boss,juif,sacrament,5
boss,juif,shabbat,4
boss,juif,she,4
boss,juif,son,5
boss,juif,synagogue,6
boss,juif,talmud,3
boss,juif,temple,6
boss,juif,torah,6
boss,juif,terrorist,2
boss,kippah,kosher,5
boss,kippah,lady,4
boss,kippah,male,2
boss,kippah,man,5
boss,kippah,Mann,1
boss,kippah,mecca,5
boss,kippah,men,4
boss,kippah,midwife,5
boss,kippah,money,3
boss,kippah,mosque,5
boss,kippah,muslim,5
boss,kippah,Mädchen,1
boss,kippah,naive,4
boss,kippah,nose,5
boss,kippah,nurse,5
boss,kippah,Oma,1
boss,kippah,Opa,1
boss,kippah,pope,5
boss,kippah,professor,5
boss,kippah,programmer,5
boss,kippah,queen,4
boss,kippah,receptionist,5
boss,kippah,sacrament,5
boss,kippah,shabbat,5
boss,kippah,she,4
boss,kippah,son,4
boss,kippah,synagogue,5
boss,kippah,talmud,3
boss,kippah,temple,5
boss,kippah,torah,5
boss,kippah,terrorist,3
boss,kosher,lady,4
boss,kosher,male,2
boss,kosher,man,5
boss,kosher,Mann,1
boss,kosher,mecca,5
boss,kosher,men,4
boss,kosher,midwife,5
boss,kosher,money,3
boss,kosher,mosque,5
boss,kosher,muslim,5
boss,kosher,Mädchen,1
boss,kosher,naive,4
boss,kosher,nose,5
boss,kosher,nurse,5
boss,kosher,Oma,1
boss,kosher,Opa,1
boss,kosher,pope,5
boss,kosher,professor,5
boss,kosher,programmer,5
boss,kosher,queen,4
boss,kosher,receptionist,5
boss,kosher,sacrament,5
boss,kosher,shabbat,5
boss,kosher,she,4
boss,kosher,son,4
boss,kosher,synagogue,5
boss,kosher,talmud,3
boss,kosher,temple,5
boss,kosher,torah,5
boss,kosher,terrorist,3
boss,lady,male,1
boss,lady,man,5
boss,lady,Mann,1
boss,lady,mecca,4
boss,lady,men,3
boss,lady,midwife,5
boss,lady,money,2
boss,lady,mosque,5
boss,lady,muslim,5
boss,lady,Mädchen,1
boss,lady,naive,3
boss,lady,nose,4
boss,lady,nurse,4
boss,lady,Oma,1
boss,lady,Opa,1
boss,lady,pope,5
boss,lady,professor,5
boss,lady,programmer,5
boss,lady,queen,4
boss,lady,receptionist,5
boss,lady,sacrament,4
boss,lady,shabbat,4
boss,lady,she,3
boss,lady,son,3
boss,lady,synagogue,5
boss,lady,talmud,4
boss,lady,temple,5
boss,lady,torah,5
boss,lady,terrorist,3
boss,male,man,2
boss,male,Mann,1
boss,male,mecca,2
boss,male,men,3
boss,male,midwife,3
boss,male,money,3
boss,male,mosque,2
boss,male,muslim,2
boss,male,Mädchen,1
boss,male,naive,2
boss,male,nose,2
boss,male,nurse,2
boss,male,Oma,1
boss,male,Opa,1
boss,male,pope,2
boss,male,professor,2
boss,male,programmer,3
boss,male,queen,2
boss,male,receptionist,2
boss,male,sacrament,2
boss,male,shabbat,2
boss,male,she,2
boss,male,son,2
boss,male,synagogue,2
boss,male,talmud,1
boss,male,temple,3
boss,male,torah,2
boss,male,daughter,1
boss,man,Mann,1
boss,man,mecca,5
boss,man,men,5
boss,man,midwife,6
boss,man,money,3
boss,man,mosque,7
boss,man,muslim,7
boss,man,Mädchen,1
boss,man,naive,5
boss,man,nose,5
boss,man,nurse,5
boss,man,Oma,1
boss,man,Opa,1
boss,man,pope,6
boss,man,professor,6
boss,man,programmer,6
boss,man,queen,6
boss,man,receptionist,6
boss,man,sacrament,6
boss,man,shabbat,5
boss,man,she,4
boss,man,son,5
boss,man,synagogue,7
boss,man,talmud,4
boss,man,temple,7
boss,man,torah,7
boss,man,terrorist,3
boss,Mann,mecca,1
boss,Mann,men,1
boss,Mann,midwife,1
boss,Mann,money,1
boss,Mann,mosque,1
boss,Mann,muslim,1
boss,Mann,Mädchen,1
boss,Mann,naive,1
boss,Mann,nose,1
boss,Mann,nurse,1
boss,Mann,Oma,1
boss,Mann,Opa,1
boss,Mann,pope,1
boss,Mann,professor,1
boss,Mann,programmer,1
boss,Mann,queen,1
boss,Mann,receptionist,1
boss,Mann,sacrament,1
boss,Mann,shabbat,1
boss,Mann,she,1
boss,Mann,son,1
boss,Mann,synagogue,1
boss,Mann,talmud,1
boss,Mann,temple,1
boss,Mann,torah,1
boss,mecca,men,4
boss,mecca,midwife,5
boss,mecca,money,3
boss,mecca,mosque,5
boss,mecca,muslim,5
boss,mecca,Mädchen,1
boss,mecca,naive,4
boss,mecca,nose,5
boss,mecca,nurse,5
boss,mecca,Oma,1
boss,mecca,Opa,1
boss,mecca,pope,5
boss,mecca,professor,5
boss,mecca,programmer,5
boss,mecca,queen,4
boss,mecca,receptionist,5
boss,mecca,sacrament,5
boss,mecca,shabbat,5
boss,mecca,she,4
boss,mecca,son,4
boss,mecca,synagogue,5
boss,mecca,talmud,3
boss,mecca,temple,5
boss,mecca,torah,5
boss,mecca,terrorist,3
boss,men,midwife,5
boss,men,money,4
boss,men,mosque,5
boss,men,muslim,5
boss,men,Mädchen,1
boss,men,naive,5
boss,men,nose,4
boss,men,nurse,4
boss,men,Oma,1
boss,men,Opa,1
boss,men,pope,4
boss,men,professor,4
boss,men,programmer,5
boss,men,queen,5
boss,men,receptionist,4
boss,men,sacrament,5
boss,men,shabbat,4
boss,men,she,4
boss,men,son,5
boss,men,synagogue,5
boss,men,talmud,2
boss,men,temple,6
boss,men,torah,5
boss,men,terrorist,2
boss,men,daughter,1
boss,midwife,money,4
boss,midwife,mosque,6
boss,midwife,muslim,6
boss,midwife,Mädchen,1
boss,midwife,naive,4
boss,midwife,nose,5
boss,midwife,nurse,5
boss,midwife,Oma,1
boss,midwife,Opa,1
boss,midwife,pope,6
boss,midwife,professor,6
boss,midwife,programmer,7
boss,midwife,queen,5
boss,midwife,receptionist,6
boss,midwife,sacrament,5
boss,midwife,shabbat,5
boss,midwife,she,4
boss,midwife,son,4
boss,midwife,synagogue,6
boss,midwife,talmud,4
boss,midwife,temple,7
boss,midwife,torah,6
boss,midwife,terrorist,3
boss,midwife,daughter,1
boss,money,mosque,3
boss,money,muslim,3
boss,money,Mädchen,1
boss,money,naive,3
boss,money,nose,3
boss,money,nurse,3
boss,money,Oma,1
boss,money,Opa,1
boss,money,pope,3
boss,money,professor,3
boss,money,programmer,4
boss,money,queen,3
boss,money,receptionist,3
boss,money,sacrament,3
boss,money,shabbat,3
boss,money,she,3
boss,money,son,3
boss,money,synagogue,3
boss,money,talmud,1
boss,money,temple,4
boss,money,torah,3
boss,money,terrorist,1
boss,money,daughter,1
boss,mosque,muslim,7
boss,mosque,Mädchen,1
boss,mosque,naive,5
boss,mosque,nose,5
boss,mosque,nurse,5
boss,mosque,Oma,1
boss,mosque,Opa,1
boss,mosque,pope,6
boss,mosque,professor,6
boss,mosque,programmer,6
boss,mosque,queen,6
boss,mosque,receptionist,6
boss,mosque,sacrament,6
boss,mosque,shabbat,5
boss,mosque,she,4
boss,mosque,son,5
boss,mosque,synagogue,7
boss,mosque,talmud,4
boss,mosque,temple,7
boss,mosque,torah,7
boss,mosque,terrorist,3
boss,muslim,Mädchen,1
boss,muslim,naive,5
boss,muslim,nose,5
boss,muslim,nurse,5
boss,muslim,Oma,1
boss,muslim,Opa,1
boss,muslim,pope,6
boss,muslim,professor,6
boss,muslim,programmer,6
boss,muslim,queen,6
boss,muslim,receptionist,6
boss,muslim,sacrament,6
boss,muslim,shabbat,5
boss,muslim,she,4
boss,muslim,son,5
boss,muslim,synagogue,7
boss,muslim,talmud,4
boss,muslim,temple,7
boss,muslim,torah,7
boss,muslim,terrorist,3
boss,Mädchen,naive,1
boss,Mädchen,nose,1
boss,Mädchen,nurse,1
boss,Mädchen,Oma,1
boss,Mädchen,Opa,1
boss,Mädchen,pope,1
boss,Mädchen,professor,1
boss,Mädchen,programmer,1
boss,Mädchen,queen,1
boss,Mädchen,receptionist,1
boss,Mädchen,sacrament,1
boss,Mädchen,shabbat,1
boss,Mädchen,she,1
boss,Mädchen,son,1
boss,Mädchen,synagogue,1
boss,Mädchen,talmud,1
boss,Mädchen,temple,1
boss,Mädchen,torah,1
boss,naive,nose,4
boss,naive,nurse,4
boss,naive,Oma,1
boss,naive,Opa,1
boss,naive,pope,4
boss,naive,professor,4
boss,naive,programmer,4
boss,naive,queen,5
boss,naive,receptionist,4
boss,naive,sacrament,5
boss,naive,shabbat,4
boss,naive,she,4
boss,naive,son,5
boss,naive,synagogue,5
boss,naive,talmud,2
boss,naive,temple,5
boss,naive,torah,5
boss,naive,terrorist,2
boss,nose,nurse,5
boss,nose,Oma,1
boss,nose,Opa,1
boss,nose,pope,5
boss,nose,professor,5
boss,nose,programmer,5
boss,nose,queen,4
boss,nose,receptionist,5
boss,nose,sacrament,5
boss,nose,shabbat,5
boss,nose,she,4
boss,nose,son,4
boss,nose,synagogue,5
boss,nose,talmud,3
boss,nose,temple,5
boss,nose,torah,5
boss,nose,terrorist,3
boss,nurse,Oma,1
boss,nurse,Opa,1
boss,nurse,pope,5
boss,nurse,professor,5
boss,nurse,programmer,5
boss,nurse,queen,4
boss,nurse,receptionist,5
boss,nurse,sacrament,5
boss,nurse,shabbat,5
boss,nurse,she,4
boss,nurse,son,4
boss,nurse,synagogue,5
boss,nurse,talmud,3
boss,nurse,temple,5
boss,nurse,torah,5
boss,nurse,terrorist,3
boss,Oma,Opa,1
boss,Oma,pope,1
boss,Oma,professor,1
boss,Oma,programmer,1
boss,Oma,queen,1
boss,Oma,receptionist,1
boss,Oma,sacrament,1
boss,Oma,shabbat,1
boss,Oma,she,1
boss,Oma,son,1
boss,Oma,synagogue,1
boss,Oma,talmud,1
boss,Oma,temple,1
boss,Oma,torah,1
boss,Opa,pope,1
boss,Opa,professor,1
boss,Opa,programmer,1
boss,Opa,queen,1
boss,Opa,receptionist,1
boss,Opa,sacrament,1
boss,Opa,shabbat,1
boss,Opa,she,1
boss,Opa,son,1
boss,Opa,synagogue,1
boss,Opa,talmud,1
boss,Opa,temple,1
boss,Opa,torah,1
boss,pope,professor,6
boss,pope,programmer,6
boss,pope,queen,5
boss,pope,receptionist,6
boss,pope,sacrament,5
boss,pope,shabbat,5
boss,pope,she,4
boss,pope,son,4
boss,pope,synagogue,6
boss,pope,talmud,4
boss,pope,temple,6
boss,pope,torah,6
boss,pope,terrorist,3
boss,professor,programmer,6
boss,professor,queen,5
boss,professor,receptionist,6
boss,professor,sacrament,5
boss,professor,shabbat,5
boss,professor,she,4
boss,professor,son,4
boss,professor,synagogue,6
boss,professor,talmud,4
boss,professor,temple,6
boss,professor,torah,6
boss,professor,terrorist,3
boss,programmer,queen,5
boss,programmer,receptionist,6
boss,programmer,sacrament,5
boss,programmer,shabbat,5
boss,programmer,she,4
boss,programmer,son,4
boss,programmer,synagogue,6
boss,programmer,talmud,4
boss,programmer,temple,7
boss,programmer,torah,6
boss,programmer,terrorist,3
boss,programmer,daughter,2
boss,programmer,husband,1
boss,programmer,wife,1
boss,queen,receptionist,5
boss,queen,sacrament,5
boss,queen,shabbat,4
boss,queen,she,4
boss,queen,son,5
boss,queen,synagogue,6
boss,queen,talmud,3
