Term1,Term2,Term3,CommonFeatures
bible,juif,temple,19
bible,juif,terrorist,19
bible,juif,torah,18
bible,juif,wife,19
bible,juif,woman,19
bible,Junge,king,18
bible,Junge,kippah,18
bible,Junge,kosher,18
bible,Junge,lady,18
bible,Junge,male,18
bible,Junge,man,18
bible,Junge,Mann,18
bible,Junge,mecca,18
bible,Junge,midwife,18
bible,Junge,money,18
bible,Junge,mosque,18
bible,Junge,muslim,18
bible,Junge,Mädchen,17
bible,Junge,naive,18
bible,Junge,nose,18
bible,Junge,nurse,18
bible,Junge,Oma,17
bible,Junge,Opa,17
bible,Junge,pope,18
bible,Junge,professor,18
bible,Junge,programmer,18
bible,Junge,queen,18
bible,Junge,quran,17
bible,Junge,receptionist,18
bible,Junge,sacrament,18
bible,Junge,shabbat,18
bible,Junge,she,18
bible,Junge,son,18
bible,Junge,synagogue,18
bible,Junge,talmud,18
bible,Junge,temple,18
bible,Junge,terrorist,18
bible,Junge,torah,18
bible,Junge,wife,18
bible,Junge,woman,18
bible,king,kippah,20
bible,king,kosher,19
bible,king,lady,20
bible,king,male,20
bible,king,man,18
bible,king,Mann,20
bible,king,mecca,18
bible,king,midwife,18
bible,king,money,20
bible,king,mosque,19
bible,king,muslim,20
bible,king,Mädchen,17
bible,king,naive,20
bible,king,nose,20
bible,king,nurse,20
bible,king,Oma,17
bible,king,Opa,17
bible,king,pope,20
bible,king,professor,20
bible,king,programmer,19
bible,king,queen,20
bible,king,quran,19
bible,king,receptionist,20
bible,king,sacrament,20
bible,king,shabbat,19
bible,king,she,18
bible,king,son,19
bible,king,synagogue,19
bible,king,talmud,19
bible,king,temple,20
bible,king,terrorist,20
bible,king,torah,19
bible,king,wife,20
bible,king,woman,20
bible,kippah,kosher,19
bible,kippah,lady,20
bible,kippah,male,20
bible,kippah,man,18
bible,kippah,Mann,20
bible,kippah,mecca,18
bible,kippah,midwife,18
bible,kippah,money,20
bible,kippah,mosque,19
bible,kippah,muslim,20
bible,kippah,Mädchen,17
bible,kippah,naive,20
bible,kippah,nose,20
bible,kippah,nurse,20
bible,kippah,Oma,17
bible,kippah,Opa,17
bible,kippah,pope,20
bible,kippah,professor,20
bible,kippah,programmer,19
bible,kippah,queen,20
bible,kippah,quran,19
bible,kippah,receptionist,20
bible,kippah,sacrament,20
bible,kippah,shabbat,19
bible,kippah,she,18
bible,kippah,son,19
bible,kippah,synagogue,19
bible,kippah,talmud,19
bible,kippah,temple,20
bible,kippah,terrorist,20
bible,kippah,torah,19
bible,kippah,wife,20
bible,kippah,woman,20
bible,kosher,lady,19
bible,kosher,male,19
bible,kosher,man,18
bible,kosher,Mann,19
bible,kosher,mecca,18
bible,kosher,midwife,18
bible,kosher,money,19
bible,kosher,mosque,19
bible,kosher,muslim,19
bible,kosher,Mädchen,17
bible,kosher,naive,19
bible,kosher,nose,19
bible,kosher,nurse,19
bible,kosher,Oma,17
bible,kosher,Opa,17
bible,kosher,pope,19
bible,kosher,professor,19
bible,kosher,programmer,18
bible,kosher,queen,19
bible,kosher,quran,18
bible,kosher,receptionist,19
bible,kosher,sacrament,19
bible,kosher,shabbat,19
bible,kosher,she,18
bible,kosher,son,19
bible,kosher,synagogue,19
bible,kosher,talmud,19
bible,kosher,temple,19
bible,kosher,terrorist,19
bible,kosher,torah,19
bible,kosher,wife,19
bible,kosher,woman,19
bible,lady,male,20
bible,lady,man,18
bible,lady,Mann,20
bible,lady,mecca,18
bible,lady,midwife,18
bible,lady,money,20
bible,lady,mosque,19
bible,lady,muslim,20
bible,lady,Mädchen,17
bible,lady,naive,20
bible,lady,nose,20
bible,lady,nurse,20
bible,lady,Oma,17
bible,lady,Opa,17
bible,lady,pope,20
bible,lady,professor,20
bible,lady,programmer,19
bible,lady,queen,20
bible,lady,quran,19
bible,lady,receptionist,20
bible,lady,sacrament,20
bible,lady,shabbat,19
bible,lady,she,18
bible,lady,son,19
bible,lady,synagogue,19
bible,lady,talmud,19
bible,lady,temple,20
bible,lady,terrorist,20
bible,lady,torah,19
bible,lady,wife,20
bible,lady,woman,20
bible,male,man,18
bible,male,Mann,20
bible,male,mecca,18
bible,male,midwife,18
bible,male,money,20
bible,male,mosque,19
bible,male,muslim,20
bible,male,Mädchen,17
bible,male,naive,20
bible,male,nose,20
bible,male,nurse,20
bible,male,Oma,17
bible,male,Opa,17
bible,male,pope,20
bible,male,professor,20
bible,male,programmer,19
bible,male,queen,20
bible,male,quran,19
bible,male,receptionist,20
bible,male,sacrament,20
bible,male,shabbat,19
bible,male,she,18
bible,male,son,19
bible,male,synagogue,19
bible,male,talmud,19
bible,male,temple,20
bible,male,terrorist,20
bible,male,torah,19
bible,male,wife,20
bible,male,woman,20
bible,man,Mann,18
bible,man,mecca,18
bible,man,midwife,18
bible,man,money,18
bible,man,mosque,18
bible,man,muslim,18
bible,man,Mädchen,17
bible,man,naive,18
bible,man,nose,18
bible,man,nurse,18
bible,man,Oma,17
bible,man,Opa,17
bible,man,pope,18
bible,man,professor,18
bible,man,programmer,18
bible,man,queen,18
bible,man,quran,17
bible,man,receptionist,18
bible,man,sacrament,18
bible,man,shabbat,18
bible,man,she,18
bible,man,son,18
bible,man,synagogue,18
bible,man,talmud,18
bible,man,temple,18
bible,man,terrorist,18
bible,man,torah,18
bible,man,wife,18
bible,man,woman,18
bible,Mann,mecca,18
bible,Mann,midwife,18
bible,Mann,money,20
bible,Mann,mosque,19
bible,Mann,muslim,20
bible,Mann,Mädchen,17
bible,Mann,naive,20
bible,Mann,nose,20
bible,Mann,nurse,20
bible,Mann,Oma,17
bible,Mann,Opa,17
bible,Mann,pope,20
bible,Mann,professor,20
bible,Mann,programmer,19
bible,Mann,queen,20
bible,Mann,quran,19
bible,Mann,receptionist,20
bible,Mann,sacrament,20
bible,Mann,shabbat,19
bible,Mann,she,18
bible,Mann,son,19
bible,Mann,synagogue,19
bible,Mann,talmud,19
bible,Mann,temple,20
bible,Mann,terrorist,20
bible,Mann,torah,19
bible,Mann,wife,20
bible,Mann,woman,20
bible,mecca,midwife,18
bible,mecca,money,18
bible,mecca,mosque,18
bible,mecca,muslim,18
bible,mecca,Mädchen,17
bible,mecca,naive,18
bible,mecca,nose,18
bible,mecca,nurse,18
bible,mecca,Oma,17
bible,mecca,Opa,17
bible,mecca,pope,18
bible,mecca,professor,18
bible,mecca,programmer,18
bible,mecca,queen,18
bible,mecca,quran,17
bible,mecca,receptionist,18
bible,mecca,sacrament,18
bible,mecca,shabbat,18
bible,mecca,she,18
bible,mecca,son,18
bible,mecca,synagogue,18
bible,mecca,talmud,18
bible,mecca,temple,18
bible,mecca,terrorist,18
bible,mecca,torah,18
bible,mecca,wife,18
bible,mecca,woman,18
bible,midwife,money,18
bible,midwife,mosque,18
bible,midwife,muslim,18
bible,midwife,Mädchen,17
bible,midwife,naive,18
bible,midwife,nose,18
bible,midwife,nurse,18
bible,midwife,Oma,17
bible,midwife,Opa,17
bible,midwife,pope,18
bible,midwife,professor,18
bible,midwife,programmer,18
bible,midwife,queen,18
bible,midwife,quran,17
bible,midwife,receptionist,18
bible,midwife,sacrament,18
bible,midwife,shabbat,18
bible,midwife,she,18
bible,midwife,son,18
bible,midwife,synagogue,18
bible,midwife,talmud,18
bible,midwife,temple,18
bible,midwife,terrorist,18
bible,midwife,torah,18
bible,midwife,wife,18
bible,midwife,woman,18
bible,money,mosque,19
bible,money,muslim,20
bible,money,Mädchen,17
bible,money,naive,20
bible,money,nose,20
bible,money,nurse,20
bible,money,Oma,17
bible,money,Opa,17
bible,money,pope,20
bible,money,professor,20
bible,money,programmer,19
bible,money,queen,20
bible,money,quran,19
bible,money,receptionist,20
bible,money,sacrament,20
bible,money,shabbat,19
bible,money,she,18
bible,money,son,19
bible,money,synagogue,19
bible,money,talmud,19
bible,money,temple,20
bible,money,terrorist,20
bible,money,torah,19
bible,money,wife,20
bible,money,woman,20
bible,mosque,muslim,19
bible,mosque,Mädchen,17
bible,mosque,naive,19
bible,mosque,nose,19
bible,mosque,nurse,19
bible,mosque,Oma,17
bible,mosque,Opa,17
bible,mosque,pope,19
bible,mosque,professor,19
bible,mosque,programmer,18
bible,mosque,queen,19
bible,mosque,quran,18
bible,mosque,receptionist,19
bible,mosque,sacrament,19
bible,mosque,shabbat,19
bible,mosque,she,18
bible,mosque,son,19
bible,mosque,synagogue,19
bible,mosque,talmud,19
bible,mosque,temple,19
bible,mosque,terrorist,19
bible,mosque,torah,19
bible,mosque,wife,19
bible,mosque,woman,19
bible,muslim,Mädchen,17
bible,muslim,naive,20
bible,muslim,nose,20
bible,muslim,nurse,20
bible,muslim,Oma,17
bible,muslim,Opa,17
bible,muslim,pope,20
bible,muslim,professor,20
bible,muslim,programmer,19
bible,muslim,queen,20
bible,muslim,quran,19
bible,muslim,receptionist,20
bible,muslim,sacrament,20
bible,muslim,shabbat,19
bible,muslim,she,18
bible,muslim,son,19
bible,muslim,synagogue,19
bible,muslim,talmud,19
bible,muslim,temple,20
bible,muslim,terrorist,20
bible,muslim,torah,19
bible,muslim,wife,20
bible,muslim,woman,20
bible,Mädchen,naive,17
bible,Mädchen,nose,17
bible,Mädchen,nurse,17
bible,Mädchen,Oma,17
bible,Mädchen,Opa,17
bible,Mädchen,pope,17
bible,Mädchen,professor,17
bible,Mädchen,programmer,17
bible,Mädchen,queen,17
bible,Mädchen,quran,16
bible,Mädchen,receptionist,17
bible,Mädchen,sacrament,17
bible,Mädchen,shabbat,17
bible,Mädchen,she,17
bible,Mädchen,son,17
bible,Mädchen,synagogue,17
bible,Mädchen,talmud,17
bible,Mädchen,temple,17
bible,Mädchen,terrorist,17
bible,Mädchen,torah,17
bible,Mädchen,wife,17
bible,Mädchen,woman,17
bible,naive,nose,20
bible,naive,nurse,20
bible,naive,Oma,17
bible,naive,Opa,17
bible,naive,pope,20
bible,naive,professor,20
bible,naive,programmer,19
bible,naive,queen,20
bible,naive,quran,19
bible,naive,receptionist,20
bible,naive,sacrament,20
bible,naive,shabbat,19
bible,naive,she,18
bible,naive,son,19
bible,naive,synagogue,19
bible,naive,talmud,19
bible,naive,temple,20
bible,naive,terrorist,20
bible,naive,torah,19
bible,naive,wife,20
bible,naive,woman,20
bible,nose,nurse,20
bible,nose,Oma,17
bible,nose,Opa,17
bible,nose,pope,20
bible,nose,professor,20
bible,nose,programmer,19
bible,nose,queen,20
bible,nose,quran,19
bible,nose,receptionist,20
bible,nose,sacrament,20
bible,nose,shabbat,19
bible,nose,she,18
bible,nose,son,19
bible,nose,synagogue,19
bible,nose,talmud,19
bible,nose,temple,20
bible,nose,terrorist,20
bible,nose,torah,19
bible,nose,wife,20
bible,nose,woman,20
bible,nurse,Oma,17
bible,nurse,Opa,17
bible,nurse,pope,20
bible,nurse,professor,20
bible,nurse,programmer,19
bible,nurse,queen,20
bible,nurse,quran,19
bible,nurse,receptionist,20
bible,nurse,sacrament,20
bible,nurse,shabbat,19
bible,nurse,she,18
bible,nurse,son,19
bible,nurse,synagogue,19
bible,nurse,talmud,19
bible,nurse,temple,20
bible,nurse,terrorist,20
bible,nurse,torah,19
bible,nurse,wife,20
bible,nurse,woman,20
bible,Oma,Opa,17
bible,Oma,pope,17
bible,Oma,professor,17
bible,Oma,programmer,17
bible,Oma,queen,17
bible,Oma,quran,16
bible,Oma,receptionist,17
bible,Oma,sacrament,17
bible,Oma,shabbat,17
bible,Oma,she,17
bible,Oma,son,17
bible,Oma,synagogue,17
bible,Oma,talmud,17
bible,Oma,temple,17
bible,Oma,terrorist,17
bible,Oma,torah,17
bible,Oma,wife,17
bible,Oma,woman,17
bible,Opa,pope,17
bible,Opa,professor,17
bible,Opa,programmer,17
bible,Opa,queen,17
bible,Opa,quran,16
bible,Opa,receptionist,17
bible,Opa,sacrament,17
bible,Opa,shabbat,17
bible,Opa,she,17
bible,Opa,son,17
bible,Opa,synagogue,17
bible,Opa,talmud,17
bible,Opa,temple,17
bible,Opa,terrorist,17
bible,Opa,torah,17
bible,Opa,wife,17
bible,Opa,woman,17
bible,pope,professor,20
bible,pope,programmer,19
bible,pope,queen,20
bible,pope,quran,19
bible,pope,receptionist,20
bible,pope,sacrament,20
bible,pope,shabbat,19
bible,pope,she,18
bible,pope,son,19
bible,pope,synagogue,19
bible,pope,talmud,19
bible,pope,temple,20
bible,pope,terrorist,20
bible,pope,torah,19
bible,pope,wife,20
bible,pope,woman,20
bible,professor,programmer,19
bible,professor,queen,20
bible,professor,quran,19
bible,professor,receptionist,20
bible,professor,sacrament,20
bible,professor,shabbat,19
bible,professor,she,18
bible,professor,son,19
bible,professor,synagogue,19
bible,professor,talmud,19
bible,professor,temple,20
bible,professor,terrorist,20
bible,professor,torah,19
bible,professor,wife,20
bible,professor,woman,20
bible,programmer,queen,19
bible,programmer,quran,18
bible,programmer,receptionist,19
bible,programmer,sacrament,19
bible,programmer,shabbat,18
bible,programmer,she,18
bible,programmer,son,18
bible,programmer,synagogue,18
bible,programmer,talmud,18
bible,programmer,temple,19
bible,programmer,terrorist,19
bible,programmer,torah,18
bible,programmer,wife,19
bible,programmer,woman,19
bible,queen,quran,19
bible,queen,receptionist,20
bible,queen,sacrament,20
bible,queen,shabbat,19
bible,queen,she,18
bible,queen,son,19
bible,queen,synagogue,19
bible,queen,talmud,19
bible,queen,temple,20
bible,queen,terrorist,20
bible,queen,torah,19
bible,queen,wife,20
bible,queen,woman,20
bible,quran,receptionist,19
bible,quran,sacrament,19
bible,quran,shabbat,18
bible,quran,she,17
bible,quran,son,18
bible,quran,synagogue,18
bible,quran,talmud,18
bible,quran,temple,19
bible,quran,terrorist,19
bible,quran,torah,18
bible,quran,wife,19
bible,quran,woman,19
bible,receptionist,sacrament,20
bible,receptionist,shabbat,19
bible,receptionist,she,18
bible,receptionist,son,19
bible,receptionist,synagogue,19
bible,receptionist,talmud,19
bible,receptionist,temple,20
bible,receptionist,terrorist,20
bible,receptionist,torah,19
bible,receptionist,wife,20
bible,receptionist,woman,20
bible,sacrament,shabbat,19
bible,sacrament,she,18
bible,sacrament,son,19
bible,sacrament,synagogue,19
bible,sacrament,talmud,19
bible,sacrament,temple,20
bible,sacrament,terrorist,20
bible,sacrament,torah,19
bible,sacrament,wife,20
bible,sacrament,woman,20
bible,shabbat,she,18
bible,shabbat,son,19
bible,shabbat,synagogue,19
bible,shabbat,talmud,19
bible,shabbat,temple,19
bible,shabbat,terrorist,19
bible,shabbat,torah,19
bible,shabbat,wife,19
bible,shabbat,woman,19
bible,she,son,18
bible,she,synagogue,18
bible,she,talmud,18
bible,she,temple,18
bible,she,terrorist,18
bible,she,torah,18
bible,she,wife,18
bible,she,woman,18
bible,son,synagogue,19
bible,son,talmud,19
bible,son,temple,19
bible,son,terrorist,19
bible,son,torah,19
bible,son,wife,19
bible,son,woman,19
bible,synagogue,talmud,19
bible,synagogue,temple,19
bible,synagogue,terrorist,19
bible,synagogue,torah,19
bible,synagogue,wife,19
bible,synagogue,woman,19
bible,talmud,temple,19
bible,talmud,terrorist,19
bible,talmud,torah,19
bible,talmud,wife,19
bible,talmud,woman,19
bible,temple,terrorist,20
bible,temple,torah,19
bible,temple,wife,20
bible,temple,woman,20
bible,terrorist,torah,19
bible,terrorist,wife,20
bible,terrorist,woman,20
bible,torah,wife,19
bible,torah,woman,19
bible,wife,woman,20
boss,boy,burka,19
boss,boy,christian,20
boss,boy,christianity,20
boss,boy,church,20
boss,boy,cocaine,19
boss,boy,daughter,20
boss,boy,doctor,20
boss,boy,engineer,20
boss,boy,female,20
boss,boy,firefighter,20
boss,boy,Frau,20
boss,boy,fundamentalist,18
boss,boy,gentleman,19
boss,boy,girl,20
boss,boy,gospel,18
boss,boy,grandma,20
boss,boy,grandpa,20
boss,boy,halal,19
boss,boy,he,18
boss,boy,hijab,19
boss,boy,homemaker,18
boss,boy,homophob,19
boss,boy,husband,20
boss,boy,islam,20
boss,boy,jesus,20
boss,boy,jew,20
boss,boy,judaism,18
boss,boy,Jude,20
boss,boy,juif,19
boss,boy,Junge,18
boss,boy,king,20
boss,boy,kippah,20
boss,boy,kosher,19
boss,boy,lady,20
boss,boy,male,20
boss,boy,man,18
boss,boy,Mann,20
boss,boy,mecca,18
boss,boy,midwife,18
boss,boy,money,20
boss,boy,mosque,19
boss,boy,muslim,20
boss,boy,Mädchen,17
boss,boy,naive,20
boss,boy,nose,20
boss,boy,nurse,20
boss,boy,Oma,17
boss,boy,Opa,17
boss,boy,pope,20
boss,boy,professor,20
boss,boy,programmer,19
boss,boy,queen,20
boss,boy,quran,19
boss,boy,receptionist,20
boss,boy,sacrament,20
boss,boy,shabbat,19
boss,boy,she,18
boss,boy,son,19
boss,boy,synagogue,19
boss,boy,talmud,19
boss,boy,temple,20
boss,boy,terrorist,20
boss,boy,torah,19
boss,boy,wife,20
boss,boy,woman,20
boss,burka,christian,19
boss,burka,christianity,19
boss,burka,church,19
boss,burka,cocaine,19
boss,burka,daughter,19
boss,burka,doctor,19
boss,burka,engineer,19
boss,burka,female,19
boss,burka,firefighter,19
boss,burka,Frau,19
boss,burka,fundamentalist,18
boss,burka,gentleman,18
boss,burka,girl,19
boss,burka,gospel,18
boss,burka,grandma,19
boss,burka,grandpa,19
boss,burka,halal,19
boss,burka,he,18
boss,burka,hijab,18
boss,burka,homemaker,18
boss,burka,homophob,19
boss,burka,husband,19
boss,burka,islam,19
boss,burka,jesus,19
boss,burka,jew,19
boss,burka,judaism,18
boss,burka,Jude,19
boss,burka,juif,18
boss,burka,Junge,18
boss,burka,king,19
boss,burka,kippah,19
boss,burka,kosher,19
boss,burka,lady,19
boss,burka,male,19
boss,burka,man,18
boss,burka,Mann,19
boss,burka,mecca,18
boss,burka,midwife,18
boss,burka,money,19
boss,burka,mosque,19
boss,burka,muslim,19
boss,burka,Mädchen,17
boss,burka,naive,19
boss,burka,nose,19
boss,burka,nurse,19
boss,burka,Oma,17
boss,burka,Opa,17
boss,burka,pope,19
boss,burka,professor,19
boss,burka,programmer,18
boss,burka,queen,19
boss,burka,quran,18
boss,burka,receptionist,19
boss,burka,sacrament,19
boss,burka,shabbat,19
boss,burka,she,18
boss,burka,son,19
boss,burka,synagogue,19
boss,burka,talmud,19
boss,burka,temple,19
boss,burka,terrorist,19
boss,burka,torah,19
boss,burka,wife,19
boss,burka,woman,19
boss,christian,christianity,20
boss,christian,church,20
boss,christian,cocaine,19
boss,christian,daughter,20
boss,christian,doctor,20
boss,christian,engineer,20
boss,christian,female,20
boss,christian,firefighter,20
boss,christian,Frau,20
boss,christian,fundamentalist,18
boss,christian,gentleman,19
boss,christian,girl,20
boss,christian,gospel,18
boss,christian,grandma,20
boss,christian,grandpa,20
boss,christian,halal,19
boss,christian,he,18
boss,christian,hijab,19
boss,christian,homemaker,18
boss,christian,homophob,19
boss,christian,husband,20
boss,christian,islam,20
boss,christian,jesus,20
boss,christian,jew,20
boss,christian,judaism,18
boss,christian,Jude,20
boss,christian,juif,19
boss,christian,Junge,18
boss,christian,king,20
boss,christian,kippah,20
boss,christian,kosher,19
boss,christian,lady,20
boss,christian,male,20
boss,christian,man,18
boss,christian,Mann,20
boss,christian,mecca,18
boss,christian,midwife,18
boss,christian,money,20
boss,christian,mosque,19
boss,christian,muslim,20
boss,christian,Mädchen,17
boss,christian,naive,20
boss,christian,nose,20
boss,christian,nurse,20
boss,christian,Oma,17
boss,christian,Opa,17
boss,christian,pope,20
boss,christian,professor,20
boss,christian,programmer,19
boss,christian,queen,20
boss,christian,quran,19
boss,christian,receptionist,20
boss,christian,sacrament,20
boss,christian,shabbat,19
boss,christian,she,18
boss,christian,son,19
boss,christian,synagogue,19
boss,christian,talmud,19
boss,christian,temple,20
boss,christian,terrorist,20
boss,christian,torah,19
boss,christian,wife,20
boss,christian,woman,20
boss,christianity,church,20
boss,christianity,cocaine,19
boss,christianity,daughter,20
boss,christianity,doctor,20
boss,christianity,engineer,20
boss,christianity,female,20
boss,christianity,firefighter,20
boss,christianity,Frau,20
boss,christianity,fundamentalist,18
boss,christianity,gentleman,19
boss,christianity,girl,20
boss,christianity,gospel,18
boss,christianity,grandma,20
boss,christianity,grandpa,20
boss,christianity,halal,19
boss,christianity,he,18
boss,christianity,hijab,19
boss,christianity,homemaker,18
boss,christianity,homophob,19
boss,christianity,husband,20
boss,christianity,islam,20
boss,christianity,jesus,20
boss,christianity,jew,20
boss,christianity,judaism,18
boss,christianity,Jude,20
boss,christianity,juif,19
boss,christianity,Junge,18
boss,christianity,king,20
boss,christianity,kippah,20
boss,christianity,kosher,19
boss,christianity,lady,20
boss,christianity,male,20
boss,christianity,man,18
boss,christianity,Mann,20
boss,christianity,mecca,18
boss,christianity,midwife,18
boss,christianity,money,20
boss,christianity,mosque,19
boss,christianity,muslim,20
boss,christianity,Mädchen,17
boss,christianity,naive,20
boss,christianity,nose,20
boss,christianity,nurse,20
boss,christianity,Oma,17
boss,christianity,Opa,17
boss,christianity,pope,20
boss,christianity,professor,20
boss,christianity,programmer,19
boss,christianity,queen,20
boss,christianity,quran,19
boss,christianity,receptionist,20
boss,christianity,sacrament,20
boss,christianity,shabbat,19
boss,christianity,she,18
boss,christianity,son,19
boss,christianity,synagogue,19
boss,christianity,talmud,19
boss,christianity,temple,20
boss,christianity,terrorist,20
boss,christianity,torah,19
boss,christianity,wife,20
boss,christianity,woman,20
boss,church,cocaine,19
boss,church,daughter,20
boss,church,doctor,20
boss,church,engineer,20
boss,church,female,20
boss,church,firefighter,20
boss,church,Frau,20
boss,church,fundamentalist,18
boss,church,gentleman,19
boss,church,girl,20
boss,church,gospel,18
boss,church,grandma,20
boss,church,grandpa,20
boss,church,halal,19
boss,church,he,18
boss,church,hijab,19
boss,church,homemaker,18
boss,church,homophob,19
boss,church,husband,20
boss,church,islam,20
boss,church,jesus,20
boss,church,jew,20
boss,church,judaism,18
boss,church,Jude,20
boss,church,juif,19
boss,church,Junge,18
boss,church,king,20
boss,church,kippah,20
boss,church,kosher,19
boss,church,lady,20
boss,church,male,20
boss,church,man,18
boss,church,Mann,20
boss,church,mecca,18
boss,church,midwife,18
boss,church,money,20
boss,church,mosque,19
boss,church,muslim,20
boss,church,Mädchen,17
boss,church,naive,20
boss,church,nose,20
boss,church,nurse,20
boss,church,Oma,17
boss,church,Opa,17
boss,church,pope,20
boss,church,professor,20
boss,church,programmer,19
boss,church,queen,20
boss,church,quran,19
boss,church,receptionist,20
boss,church,sacrament,20
boss,church,shabbat,19
boss,church,she,18
boss,church,son,19
boss,church,synagogue,19
boss,church,talmud,19
boss,church,temple,20
boss,church,terrorist,20
boss,church,torah,19
boss,church,wife,20
boss,church,woman,20
boss,cocaine,daughter,19
boss,cocaine,doctor,19
boss,cocaine,engineer,19
boss,cocaine,female,19
boss,cocaine,firefighter,19
boss,cocaine,Frau,19
boss,cocaine,fundamentalist,18
boss,cocaine,gentleman,18
boss,cocaine,girl,19
boss,cocaine,gospel,18
boss,cocaine,grandma,19
boss,cocaine,grandpa,19
boss,cocaine,halal,19
boss,cocaine,he,18
boss,cocaine,hijab,18
boss,cocaine,homemaker,18
boss,cocaine,homophob,19
boss,cocaine,husband,19
boss,cocaine,islam,19
boss,cocaine,jesus,19
boss,cocaine,jew,19
boss,cocaine,judaism,18
boss,cocaine,Jude,19
boss,cocaine,juif,18
boss,cocaine,Junge,18
boss,cocaine,king,19
boss,cocaine,kippah,19
boss,cocaine,kosher,19
boss,cocaine,lady,19
boss,cocaine,male,19
boss,cocaine,man,18
boss,cocaine,Mann,19
boss,cocaine,mecca,18
boss,cocaine,midwife,18
boss,cocaine,money,19
boss,cocaine,mosque,19
boss,cocaine,muslim,19
boss,cocaine,Mädchen,17
boss,cocaine,naive,19
boss,cocaine,nose,19
boss,cocaine,nurse,19
boss,cocaine,Oma,17
boss,cocaine,Opa,17
boss,cocaine,pope,19
boss,cocaine,professor,19
boss,cocaine,programmer,18
boss,cocaine,queen,19
boss,cocaine,quran,18
boss,cocaine,receptionist,19
boss,cocaine,sacrament,19
boss,cocaine,shabbat,19
boss,cocaine,she,18
boss,cocaine,son,19
boss,cocaine,synagogue,19
boss,cocaine,talmud,19
boss,cocaine,temple,19
boss,cocaine,terrorist,19
boss,cocaine,torah,19
boss,cocaine,wife,19
boss,cocaine,woman,19
boss,daughter,doctor,20
boss,daughter,engineer,20
boss,daughter,female,20
boss,daughter,firefighter,20
boss,daughter,Frau,20
boss,daughter,fundamentalist,18
boss,daughter,gentleman,19
boss,daughter,girl,20
boss,daughter,gospel,18
boss,daughter,grandma,20
boss,daughter,grandpa,20
boss,daughter,halal,19
boss,daughter,he,18
boss,daughter,hijab,19
boss,daughter,homemaker,18
boss,daughter,homophob,19
boss,daughter,husband,20
boss,daughter,islam,20
boss,daughter,jesus,20
boss,daughter,jew,20
boss,daughter,judaism,18
boss,daughter,Jude,20
boss,daughter,juif,19
boss,daughter,Junge,18
boss,daughter,king,20
boss,daughter,kippah,20
boss,daughter,kosher,19
boss,daughter,lady,20
boss,daughter,male,20
boss,daughter,man,18
boss,daughter,Mann,20
boss,daughter,mecca,18
boss,daughter,midwife,18
boss,daughter,money,20
boss,daughter,mosque,19
boss,daughter,muslim,20
boss,daughter,Mädchen,17
boss,daughter,naive,20
boss,daughter,nose,20
boss,daughter,nurse,20
boss,daughter,Oma,17
boss,daughter,Opa,17
boss,daughter,pope,20
boss,daughter,professor,20
boss,daughter,programmer,19
boss,daughter,queen,20
boss,daughter,quran,19
boss,daughter,receptionist,20
boss,daughter,sacrament,20
boss,daughter,shabbat,19
boss,daughter,she,18
boss,daughter,son,19
boss,daughter,synagogue,19
boss,daughter,talmud,19
boss,daughter,temple,20
boss,daughter,terrorist,20
boss,daughter,torah,19
boss,daughter,wife,20
boss,daughter,woman,20
boss,doctor,engineer,20
boss,doctor,female,20
boss,doctor,firefighter,20
boss,doctor,Frau,20
boss,doctor,fundamentalist,18
boss,doctor,gentleman,19
boss,doctor,girl,20
boss,doctor,gospel,18
boss,doctor,grandma,20
boss,doctor,grandpa,20
boss,doctor,halal,19
boss,doctor,he,18
boss,doctor,hijab,19
boss,doctor,homemaker,18
boss,doctor,homophob,19
boss,doctor,husband,20
boss,doctor,islam,20
boss,doctor,jesus,20
boss,doctor,jew,20
boss,doctor,judaism,18
boss,doctor,Jude,20
boss,doctor,juif,19
boss,doctor,Junge,18
boss,doctor,king,20
boss,doctor,kippah,20
boss,doctor,kosher,19
boss,doctor,lady,20
boss,doctor,male,20
boss,doctor,man,18
boss,doctor,Mann,20
boss,doctor,mecca,18
boss,doctor,midwife,18
boss,doctor,money,20
boss,doctor,mosque,19
boss,doctor,muslim,20
boss,doctor,Mädchen,17
boss,doctor,naive,20
boss,doctor,nose,20
boss,doctor,nurse,20
boss,doctor,Oma,17
boss,doctor,Opa,17
boss,doctor,pope,20
boss,doctor,professor,20
boss,doctor,programmer,19
boss,doctor,queen,20
boss,doctor,quran,19
boss,doctor,receptionist,20
boss,doctor,sacrament,20
boss,doctor,shabbat,19
boss,doctor,she,18
boss,doctor,son,19
boss,doctor,synagogue,19
boss,doctor,talmud,19
boss,doctor,temple,20
boss,doctor,terrorist,20
boss,doctor,torah,19
boss,doctor,wife,20
boss,doctor,woman,20
boss,engineer,female,20
boss,engineer,firefighter,20
boss,engineer,Frau,20
boss,engineer,fundamentalist,18
boss,engineer,gentleman,19
boss,engineer,girl,20
boss,engineer,gospel,18
boss,engineer,grandma,20
boss,engineer,grandpa,20
boss,engineer,halal,19
boss,engineer,he,18
boss,engineer,hijab,19
boss,engineer,homemaker,18
boss,engineer,homophob,19
boss,engineer,husband,20
boss,engineer,islam,20
boss,engineer,jesus,20
boss,engineer,jew,20
boss,engineer,judaism,18
boss,engineer,Jude,20
boss,engineer,juif,19
boss,engineer,Junge,18
boss,engineer,king,20
boss,engineer,kippah,20
